#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NZ_CP015164.1	546215	546610	+	34211729	-	A4S02_RS02715	WP_070322875.1	131	30S ribosomal protein S11
chr	NZ_CP015164.1	546720	547739	+	34211731	-	A4S02_RS02720	WP_003622752.1	339	MULTISPECIES: DNA-directed RNA polymerase subunit alpha
chr	NZ_CP015164.1	547774	548199	+	34211753	-	A4S02_RS02725	WP_070322876.1	141	50S ribosomal protein L17
chr	NZ_CP015164.1	548376	549437	+	34211771	-	A4S02_RS02730	WP_070324147.1	353	ABC transporter substrate-binding protein
chr	NZ_CP015164.1	549434	550198	+	34211781	-	A4S02_RS02735	WP_070322877.1	254	ABC transporter permease
chr	NZ_CP015164.1	550186	551004	+	34211795	-	A4S02_RS02740	WP_019090059.1	272	MULTISPECIES: ABC transporter ATP-binding protein
chr	NZ_CP015164.1	551088	551321	+	34211800	-	A4S02_RS02745	WP_003622764.1	77	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	551385	551561	+	34211811	-	A4S02_RS02750	WP_003622765.1	58	MULTISPECIES: DUF1328 domain-containing protein
chr	NZ_CP015164.1	551664	552743	+	34211822	-	A4S02_RS02755	WP_070322878.1	359	IS5 family transposase
chr	NZ_CP015164.1	552942	554507	-	34211828	-	A4S02_RS02760	WP_019090060.1	521	MULTISPECIES: efflux transporter outer membrane subunit
chr	NZ_CP015164.1	554507	557815	-	34211850	-	A4S02_RS02765	WP_070322879.1	1102	nodulation protein
chr	NZ_CP015164.1	557812	561003	-	34211852	-	A4S02_RS02770	WP_070322880.1	1063	multidrug transporter subunit MdtC
chr	NZ_CP015164.1	561000	562235	-	34211857	-	A4S02_RS02775	WP_019090063.1	411	MULTISPECIES: efflux RND transporter periplasmic adaptor subunit
chr	NZ_CP015164.1	562411	563805	-	34211862	-	A4S02_RS02780	WP_070322881.1	464	MFS transporter
chr	NZ_CP015164.1	563918	564223	+	34211866	-	A4S02_RS02785	WP_003628207.1	101	MULTISPECIES: CsbD family protein
chr	NZ_CP015164.1	564333	564980	+	34211872	-	A4S02_RS02790	WP_019090065.1	215	MULTISPECIES: ribonuclease HII
chr	NZ_CP015164.1	564977	566080	+	34211875	-	A4S02_RS02795	WP_070322882.1	367	site-specific DNA-methyltransferase
chr	NZ_CP015164.1	566141	566806	-	34211883	-	A4S02_RS02800	WP_070322883.1	221	hypothetical protein
chr	NZ_CP015164.1	566830	568974	-	34211888	-	A4S02_RS02805	WP_070322884.1	714	hypothetical protein
chr	NZ_CP015164.1	568971	571757	-	34211895	-	A4S02_RS02810	WP_070322885.1	928	DUF4159 domain-containing protein
chr	NZ_CP015164.1	571754	572737	-	34211906	-	A4S02_RS02815	WP_070322886.1	327	DUF58 domain-containing protein
chr	NZ_CP015164.1	572743	573780	-	34211911	-	A4S02_RS02820	WP_099046875.1	345	MoxR family ATPase
chr	NZ_CP015164.1	573863	574492	+	34211913	-	A4S02_RS02825	WP_070322888.1	209	DUF1285 domain-containing protein
chr	NZ_CP015164.1	574465	575658	+	34211919	-	A4S02_RS02830	WP_070322889.1	397	CCA tRNA nucleotidyltransferase
chr	NZ_CP015164.1	575716	577509	+	34211929	-	A4S02_RS02835	WP_070322890.1	597	ABC transporter ATP-binding protein
chr	NZ_CP015164.1	577682	578887	+	34211935	-	A4S02_RS02840	WP_019090075.1	401	MULTISPECIES: HlyD family secretion protein
chr	NZ_CP015164.1	578884	580461	+	34211939	-	A4S02_RS02845	WP_070322891.1	525	DHA2 family efflux MFS transporter permease subunit
chr	NZ_CP015164.1	580544	581056	-	34211941	-	A4S02_RS02850	WP_070322892.1	170	RNA pyrophosphohydrolase
chr	NZ_CP015164.1	581053	582144	-	34211947	-	A4S02_RS02855	WP_019090078.1	363	MULTISPECIES: divergent polysaccharide deacetylase family protein
chr	NZ_CP015164.1	582165	583610	-	34211955	-	A4S02_RS02860	WP_019090079.1	481	MULTISPECIES: S41 family peptidase
chr	NZ_CP015164.1	583607	583789	-	34211960	-	A4S02_RS02865	WP_070322893.1	60	hypothetical protein
chr	NZ_CP015164.1	583789	585255	-	34211969	-	A4S02_RS02870	WP_070322894.1	488	peptidase
chr	NZ_CP015164.1	585256	586794	-	34211972	-	A4S02_RS02875	WP_070322895.1	512	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
chr	NZ_CP015164.1	586954	588150	-	34211978	-	A4S02_RS02880	WP_003628190.1	398	MULTISPECIES: threonine ammonia-lyase
chr	NZ_CP015164.1	588152	588625	-	34211986	-	A4S02_RS02885	WP_019090082.1	157	MULTISPECIES: transcription elongation factor GreA
chr	NZ_CP015164.1	588777	592031	-	34211990	-	A4S02_RS02890	WP_070322896.1	1084	carbamoyl-phosphate synthase large subunit
chr	NZ_CP015164.1	592048	593448	-	34212005	-	A4S02_RS02895	WP_070322897.1	466	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit
chr	NZ_CP015164.1	593683	594138	+	34212019	-	A4S02_RS02900	WP_026019480.1	151	MULTISPECIES: aspartyl-tRNA amidotransferase
chr	NZ_CP015164.1	594236	596077	+	34212022	-	A4S02_RS02905	WP_070322898.1	613	DNA primase
chr	NZ_CP015164.1	596223	598208	+	34212026	-	A4S02_RS02910	WP_070322899.1	661	RNA polymerase sigma factor RpoD
chr	NZ_CP015164.1	598198	598779	+	34212036	-	A4S02_RS02915	WP_070322900.1	193	GNAT family N-acetyltransferase
chr	NZ_CP015164.1	598946	599410	+	34212041	-	A4S02_RS02920	WP_070322901.1	154	30S ribosomal protein S6
chr	NZ_CP015164.1	599417	599692	+	34212046	rpsR	A4S02_RS02925	WP_003622836.1	91	MULTISPECIES: 30S ribosomal protein S18
chr	NZ_CP015164.1	599704	600309	+	34212057	-	A4S02_RS02930	WP_070322902.1	201	50S ribosomal protein L9
chr	NZ_CP015164.1	600409	601620	+	34212059	-	A4S02_RS02935	WP_070322903.1	403	class I SAM-dependent methyltransferase
chr	NZ_CP015164.1	601627	602457	-	34212063	-	A4S02_RS02940	WP_070322904.1	276	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA
chr	NZ_CP015164.1	602462	603826	-	34212068	-	A4S02_RS02945	WP_070322905.1	454	peptidylprolyl isomerase
chr	NZ_CP015164.1	603908	606235	-	34212076	-	A4S02_RS02950	WP_082246859.1	775	LPS-assembly protein LptD
chr	NZ_CP015164.1	606242	607354	-	34212088	lptG	A4S02_RS02955	WP_019090094.1	370	MULTISPECIES: LPS export ABC transporter permease LptG
chr	NZ_CP015164.1	607371	608576	-	34212100	lptF	A4S02_RS02960	WP_019090095.1	401	MULTISPECIES: LPS export ABC transporter permease LptF
chr	NZ_CP015164.1	608688	610349	-	34212109	-	A4S02_RS02965	WP_070322907.1	553	porin
chr	NZ_CP015164.1	610937	612787	+	34212116	-	A4S02_RS02970	WP_082246728.1	616	ABC transporter ATP-binding protein
chr	NZ_CP015164.1	612787	613506	+	34212123	-	A4S02_RS02975	WP_070322908.1	239	GntR family transcriptional regulator
chr	NZ_CP015164.1	613610	613936	-	34212127	-	A4S02_RS02980	WP_019090099.1	108	MULTISPECIES: cell division topological specificity factor MinE
chr	NZ_CP015164.1	613933	614748	-	34212129	minD	A4S02_RS02985	WP_003622855.1	271	MULTISPECIES: septum site-determining protein MinD
chr	NZ_CP015164.1	614887	615585	-	34212131	-	A4S02_RS02990	WP_082246729.1	232	septum formation inhibitor MinC
chr	NZ_CP015164.1	615770	616438	+	34212144	-	A4S02_RS02995	WP_003628165.1	222	MULTISPECIES: glutathione S-transferase family protein
chr	NZ_CP015164.1	616443	617657	+	34212148	-	A4S02_RS03000	WP_070322910.1	404	NAD(P)/FAD-dependent oxidoreductase
chr	NZ_CP015164.1	617661	618629	-	34212155	rsmI	A4S02_RS03005	WP_070322911.1	322	16S rRNA (cytidine(1402)-2\'-O)-methyltransferase
chr	NZ_CP015164.1	618617	620005	+	34212165	-	A4S02_RS03010	WP_070324149.1	462	penicillin-binding protein activator
chr	NZ_CP015164.1	620091	621695	-	34212171	-	A4S02_RS03015	WP_070322912.1	534	tetratricopeptide repeat protein
chr	NZ_CP015164.1	621835	622425	-	34212189	-	A4S02_RS03020	WP_003622862.1	196	MULTISPECIES: CarD family transcriptional regulator
chr	NZ_CP015164.1	622491	623366	-	34212195	-	A4S02_RS03025	WP_019090105.1	291	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	623511	624377	+	34212210	fghA	A4S02_RS03030	WP_070322913.1	288	S-formylglutathione hydrolase
chr	NZ_CP015164.1	624383	624967	-	34212214	-	A4S02_RS03035	WP_070322914.1	194	YdcF family protein
chr	NZ_CP015164.1	625012	625956	-	34212225	-	A4S02_RS03040	WP_019090109.1	314	MULTISPECIES: FtsX-like permease family protein
chr	NZ_CP015164.1	625953	626735	-	34212235	-	A4S02_RS03045	WP_082246730.1	260	ATP-binding cassette domain-containing protein
chr	NZ_CP015164.1	626857	627954	+	34212248	-	A4S02_RS03050	WP_070322915.1	365	hypothetical protein
chr	NZ_CP015164.1	628008	628403	-	34212257	-	A4S02_RS03055	WP_019090112.1	131	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	628654	630489	+	34212260	-	A4S02_RS03060	WP_070324151.1	611	response regulator
chr	NZ_CP015164.1	630473	632473	+	34212265	-	A4S02_RS03065	WP_019090114.1	666	MULTISPECIES: response regulator
chr	NZ_CP015164.1	632520	633119	+	34212275	-	A4S02_RS03070	WP_070322916.1	199	ATP-dependent protease subunit HslV
chr	NZ_CP015164.1	633119	634432	+	34212284	-	A4S02_RS03075	WP_070322917.1	437	ATP-dependent protease ATPase subunit HslU
chr	NZ_CP015164.1	634432	634875	+	34212311	-	A4S02_RS03080	WP_070322918.1	147	SufE family protein
chr	NZ_CP015164.1	635003	637330	-	34212326	-	A4S02_RS03085	WP_070322919.1	775	xanthine dehydrogenase family protein molybdopterin-binding subunit
chr	NZ_CP015164.1	637323	637799	-	34212330	-	A4S02_RS03090	WP_019090118.1	158	MULTISPECIES: (2Fe-2S)-binding protein
chr	NZ_CP015164.1	637820	639148	-	34212345	-	A4S02_RS03095	WP_070322920.1	442	cytochrome c
chr	NZ_CP015164.1	639548	641020	-	34212351	-	A4S02_RS03100	WP_070322921.1	490	mannitol dehydrogenase family protein
chr	NZ_CP015164.1	641242	641442	+	34212355	-	A4S02_RS03105	WP_003622898.1	66	MULTISPECIES: 50S ribosomal protein L35
chr	NZ_CP015164.1	641457	641816	+	34212366	-	A4S02_RS03110	WP_003622900.1	119	MULTISPECIES: 50S ribosomal protein L20
chr	NZ_CP015164.1	641981	643051	+	34212380	-	A4S02_RS03115	WP_019090122.1	356	MULTISPECIES: phenylalanine--tRNA ligase subunit alpha
chr	NZ_CP015164.1	643055	645514	+	34212387	-	A4S02_RS03120	WP_070322922.1	819	phenylalanine--tRNA ligase subunit beta
chr	NZ_CP015164.1	645535	646581	+	34212403	pstS	A4S02_RS03125	WP_082246731.1	348	phosphate ABC transporter substrate-binding protein PstS
chr	NZ_CP015164.1	646680	648389	-	34212409	-	A4S02_RS03130	WP_070322923.1	569	ABC transporter substrate-binding protein
chr	NZ_CP015164.1	648512	648904	-	34212415	-	A4S02_RS03135	WP_070322924.1	130	hypothetical protein
chr	NZ_CP015164.1	648835	649020	-	34212424	-	A4S02_RS03140	WP_070322925.1	61	hypothetical protein
chr	NZ_CP015164.1	649019	651619	+	34212429	-	A4S02_RS03145	WP_019090127.1	866	MULTISPECIES: sodium:proton antiporter
chr	NZ_CP015164.1	651700	652341	-	34212431	-	A4S02_RS03150	WP_082246732.1	213	HdeD family acid-resistance protein
chr	NZ_CP015164.1	652524	653141	+	34212439	-	A4S02_RS03155	WP_003622919.1	205	MULTISPECIES: 30S ribosomal protein S4
chr	NZ_CP015164.1	653241	654788	+	34212445	-	A4S02_RS03160	WP_070322926.1	515	peptide chain release factor 3
chr	NZ_CP015164.1	654807	655544	-	34212452	-	A4S02_RS03165	WP_019090130.1	245	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	655642	656673	-	34212453	-	A4S02_RS03170	WP_019090131.1	343	MULTISPECIES: isocitrate dehydrogenase
chr	NZ_CP015164.1	656771	658552	-	34212464	-	A4S02_RS03175	WP_070322927.1	593	aminopeptidase P family protein
chr	NZ_CP015164.1	658594	659514	-	34212479	-	A4S02_RS03180	WP_019090133.1	306	MULTISPECIES: methyltransferase domain-containing protein
chr	NZ_CP015164.1	659514	661865	-	34212484	-	A4S02_RS03185	WP_099046876.1	783	DNA helicase II
chr	NZ_CP015164.1	661791	662615	+	34212495	-	A4S02_RS03190	WP_070322928.1	274	DNA repair protein RadC
chr	NZ_CP015164.1	662612	663376	+	34212503	-	A4S02_RS03195	WP_070322929.1	254	DNA repair protein RadC
chr	NZ_CP015164.1	663399	664580	-	34212509	-	A4S02_RS03200	WP_070322930.1	393	5-(carboxyamino)imidazole ribonucleotide synthase
chr	NZ_CP015164.1	664577	665125	-	34212516	purE	A4S02_RS03205	WP_019090138.1	182	MULTISPECIES: 5-(carboxyamino)imidazole ribonucleotide mutase
chr	NZ_CP015164.1	665170	665376	-	34212519	-	A4S02_RS03210	WP_019090139.1	68	MULTISPECIES: DUF465 domain-containing protein
chr	NZ_CP015164.1	665616	665780	+	34212527	-	A4S02_RS03215	WP_080585990.1	54	MULTISPECIES: DUF465 domain-containing protein
chr	NZ_CP015164.1	665848	666441	-	34212533	-	A4S02_RS03220	WP_026019489.1	197	MULTISPECIES: DUF1013 domain-containing protein
chr	NZ_CP015164.1	666685	667191	-	34212543	-	A4S02_RS03225	WP_019090142.1	168	MULTISPECIES: Hsp20 family protein
chr	NZ_CP015164.1	667374	667604	-	34212545	rpmE	A4S02_RS03230	WP_019090144.1	76	MULTISPECIES: 50S ribosomal protein L31
chr	NZ_CP015164.1	667893	668372	+	34212559	-	A4S02_RS03235	WP_070322931.1	159	large conductance mechanosensitive channel protein MscL
chr	NZ_CP015164.1	668457	668861	+	34212571	-	A4S02_RS03240	WP_019090147.1	134	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	668934	669884	-	34212594	secF	A4S02_RS03245	WP_070322932.1	316	protein translocase subunit SecF
chr	NZ_CP015164.1	669897	671456	-	34212597	secD	A4S02_RS03250	WP_070322933.1	519	protein translocase subunit SecD
chr	NZ_CP015164.1	671698	672675	+	34212610	-	A4S02_RS03255	WP_070322934.1	325	Gfo/Idh/MocA family oxidoreductase
chr	NZ_CP015164.1	672878	674809	+	34212625	-	A4S02_RS03260	WP_070322935.1	643	ribonucleoside-diphosphate reductase subunit alpha
chr	NZ_CP015164.1	674883	675902	+	34212634	-	A4S02_RS03265	WP_003622956.1	339	MULTISPECIES: ribonucleotide-diphosphate reductase subunit beta
chr	NZ_CP015164.1	675908	676663	-	34212644	-	A4S02_RS03270	WP_070322936.1	251	methyltransferase
chr	NZ_CP015164.1	676781	677851	+	34212651	-	A4S02_RS03275	WP_070322937.1	356	polyprenyl synthetase family protein
chr	NZ_CP015164.1	677888	678736	-	34212663	-	A4S02_RS03280	WP_070322938.1	282	glutamate racemase
chr	NZ_CP015164.1	678741	679496	-	34212674	-	A4S02_RS03285	WP_012812827.1	251	MULTISPECIES: orotate phosphoribosyltransferase
chr	NZ_CP015164.1	679743	679982	+	34212680	-	A4S02_RS03290	WP_003622965.1	79	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	680147	681457	-	34212694	gltA	A4S02_RS03295	WP_070322939.1	436	citrate (Si)-synthase
chr	NZ_CP015164.1	681610	682134	-	34212697	-	A4S02_RS03300	WP_070322940.1	174	phosphohistidine phosphatase
chr	NZ_CP015164.1	682144	682473	-	34212707	-	A4S02_RS03305	WP_070322941.1	109	chorismate mutase
chr	NZ_CP015164.1	682540	683271	-	34212714	-	A4S02_RS03310	WP_019090158.1	243	MULTISPECIES: phosphatase
chr	NZ_CP015164.1	683578	685095	+	34212717	-	A4S02_RS03315	WP_070322942.1	505	acetyl-CoA hydrolase/transferase family protein
chr	NZ_CP015164.1	685181	685939	-	34212723	-	A4S02_RS03320	WP_019090161.1	252	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	685926	690473	-	34212726	-	A4S02_RS03325	WP_070322943.1	1515	chromosome segregation protein SMC
chr	NZ_CP015164.1	690513	691133	-	34212729	-	A4S02_RS03330	WP_019090163.1	206	MULTISPECIES: thiol:disulfide interchange protein
chr	NZ_CP015164.1	691206	692150	-	34212745	-	A4S02_RS03335	WP_070322944.1	314	MULTISPECIES: HlyC/CorC family transporter
chr	NZ_CP015164.1	692147	692653	-	34212754	ybeY	A4S02_RS03340	WP_070324155.1	168	rRNA maturation RNase YbeY
chr	NZ_CP015164.1	692670	693722	-	34212770	-	A4S02_RS03345	WP_044583126.1	350	MULTISPECIES: PhoH family protein
chr	NZ_CP015164.1	693752	695170	-	34212804	-	A4S02_RS03350	WP_070322945.1	472	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB
chr	NZ_CP015164.1	695342	696433	-	34212821	-	A4S02_RS03355	WP_070322946.1	363	1-acyl-sn-glycerol-3-phosphate acyltransferase
chr	NZ_CP015164.1	696686	698614	+	34212853	-	A4S02_RS03360	WP_070322947.1	642	hypothetical protein
chr	NZ_CP015164.1	698614	702879	+	34212911	-	A4S02_RS03365	WP_070322948.1	1421	DUF490 domain-containing protein
chr	NZ_CP015164.1	702936	703748	-	34212927	-	A4S02_RS03370	WP_070322949.1	270	exodeoxyribonuclease III
chr	NZ_CP015164.1	703854	704915	+	34212935	-	A4S02_RS03375	WP_070322950.1	353	membrane dipeptidase
chr	NZ_CP015164.1	705173	707086	+	34212954	-	A4S02_RS03380	WP_070322951.1	637	excinuclease ABC subunit UvrC
chr	NZ_CP015164.1	707189	707758	+	34212985	pgsA	A4S02_RS03385	WP_003623001.1	189	MULTISPECIES: CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
chr	NZ_CP015164.1	707944	708471	+	34213010	-	A4S02_RS03390	WP_019090175.1	175	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	708536	708799	+	34213018	moaD	A4S02_RS03395	WP_019090176.1	87	MULTISPECIES: molybdopterin converting factor subunit 1
chr	NZ_CP015164.1	708805	709275	+	34211925	-	A4S02_RS03400	WP_019090177.1	156	MULTISPECIES: molybdenum cofactor biosynthesis protein MoaE
chr	NZ_CP015164.1	709287	710585	-	34210463	-	A4S02_RS03405	WP_070322952.1	432	adenosylmethionine--8-amino-7-oxononanoate transaminase
chr	NZ_CP015164.1	710628	711809	+	34210946	-	A4S02_RS03410	WP_070322953.1	393	8-amino-7-oxononanoate synthase
chr	NZ_CP015164.1	711809	712501	+	34211342	-	A4S02_RS03415	WP_070322954.1	230	alpha/beta fold hydrolase
chr	NZ_CP015164.1	712498	713895	+	34211210	bioD	A4S02_RS03420	WP_070322955.1	465	dethiobiotin synthase
chr	NZ_CP015164.1	713950	714600	-	34211065	-	A4S02_RS03425	WP_070322956.1	216	transcriptional repressor LexA
chr	NZ_CP015164.1	714687	715961	-	34212628	-	A4S02_RS03430	WP_082246734.1	424	molybdopterin molybdotransferase MoeA
chr	NZ_CP015164.1	716031	716198	+	34210405	rpmG	A4S02_RS03435	WP_070322957.1	55	50S ribosomal protein L33
chr	NZ_CP015164.1	716311	716640	-	34210554	-	A4S02_RS03440	WP_003623018.1	109	MULTISPECIES: septation inhibitor protein
chr	NZ_CP015164.1	716811	718091	-	34212837	-	A4S02_RS03445	WP_019090184.1	426	MULTISPECIES: phosphopyruvate hydratase
chr	NZ_CP015164.1	718274	718750	+	34211114	-	A4S02_RS03450	WP_070322958.1	158	DUF3429 domain-containing protein
chr	NZ_CP015164.1	718852	719823	+	34210883	thiO	A4S02_RS03455	WP_070324157.1	323	glycine oxidase ThiO
chr	NZ_CP015164.1	719837	720034	+	34211252	thiS	A4S02_RS03460	WP_019090188.1	65	MULTISPECIES: sulfur carrier protein ThiS
chr	NZ_CP015164.1	720039	720815	+	34212602	-	A4S02_RS03465	WP_019090189.1	258	MULTISPECIES: thiazole synthase
chr	NZ_CP015164.1	720812	721417	+	34212474	-	A4S02_RS03470	WP_070322959.1	201	thiamine phosphate synthase
chr	NZ_CP015164.1	721430	723577	-	34211256	-	A4S02_RS03475	WP_070322960.1	715	ATP-dependent DNA helicase RecG
chr	NZ_CP015164.1	723647	723976	+	34212003	-	A4S02_RS03480	WP_003623435.1	109	MULTISPECIES: succinate dehydrogenase assembly factor 2
chr	NZ_CP015164.1	724054	727530	+	34210856	mfd	A4S02_RS03485	WP_070322961.1	1158	transcription-repair coupling factor
chr	NZ_CP015164.1	727581	728531	-	34211686	-	A4S02_RS03490	WP_070322962.1	316	hypothetical protein
chr	NZ_CP015164.1	728568	729563	+	34211747	-	A4S02_RS03495	WP_082246735.1	331	bile acid:sodium symporter
chr	NZ_CP015164.1	729588	731033	+	34212469	-	A4S02_RS03500	WP_070324158.1	481	cytochrome D ubiquinol oxidase subunit I
chr	NZ_CP015164.1	731065	732981	-	34211047	cobT	A4S02_RS03505	WP_070322964.1	638	cobaltochelatase subunit CobT
chr	NZ_CP015164.1	732995	734002	-	34211403	cobS	A4S02_RS03510	WP_019090197.1	335	MULTISPECIES: cobaltochelatase subunit CobS
chr	NZ_CP015164.1	734091	734711	-	34210877	-	A4S02_RS03515	WP_082246736.1	206	J domain-containing protein
chr	NZ_CP015164.1	734763	735101	+	34210512	-	A4S02_RS03520	WP_070322965.1	112	BolA family transcriptional regulator
chr	NZ_CP015164.1	735101	735673	+	34212500	-	A4S02_RS03525	WP_019090200.1	190	MULTISPECIES: membrane protein
chr	NZ_CP015164.1	735654	736355	-	34211120	-	A4S02_RS03530	WP_070322966.1	233	lipoyl(octanoyl) transferase LipB
chr	NZ_CP015164.1	736853	737743	+	34210437	galU	A4S02_RS03540	WP_003623457.1	296	MULTISPECIES: UTP--glucose-1-phosphate uridylyltransferase GalU
chr	NZ_CP015164.1	737743	739152	+	34210523	-	A4S02_RS03545	WP_070322967.1	469	phosphomannomutase/phosphoglucomutase
chr	NZ_CP015164.1	739292	740308	+	34210678	moaA	A4S02_RS03550	WP_070322968.1	338	GTP 3\',8-cyclase MoaA
chr	NZ_CP015164.1	740321	741196	-	34212669	-	A4S02_RS03555	WP_070322969.1	291	methyltransferase domain-containing protein
chr	NZ_CP015164.1	741269	742036	+	34212361	-	A4S02_RS03560	WP_070322970.1	255	ComF family protein
chr	NZ_CP015164.1	742086	742352	+	34212751	grxC	A4S02_RS03565	WP_003623465.1	88	MULTISPECIES: glutaredoxin 3
chr	NZ_CP015164.1	742374	742859	+	34212690	-	A4S02_RS03570	WP_070322971.1	161	DUF1178 family protein
chr	NZ_CP015164.1	742991	743503	+	34211059	-	A4S02_RS03575	WP_019090210.1	170	MULTISPECIES: DUF2147 domain-containing protein
chr	NZ_CP015164.1	743534	744796	+	34211448	-	A4S02_RS03580	WP_070322972.1	420	lactonase family protein
chr	NZ_CP015164.1	744849	745589	-	34212013	-	A4S02_RS03585	WP_019090212.1	246	MULTISPECIES: bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG
chr	NZ_CP015164.1	745762	747015	+	34211395	-	A4S02_RS03590	WP_070324160.1	417	aspartate kinase
chr	NZ_CP015164.1	747005	748090	+	34210947	-	A4S02_RS03595	WP_070324161.1	361	2-nitropropane dioxygenase
chr	NZ_CP015164.1	748077	749357	+	34210558	-	A4S02_RS03600	WP_070322973.1	426	helix-turn-helix domain-containing protein
chr	NZ_CP015164.1	749494	750654	+	34210352	-	A4S02_RS03605	WP_019090216.1	386	MULTISPECIES: flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase
chr	NZ_CP015164.1	750779	752029	+	34210869	-	A4S02_RS03610	WP_070324162.1	416	histidine--tRNA ligase
chr	NZ_CP015164.1	752026	753084	+	34210410	-	A4S02_RS03615	WP_019090218.1	352	MULTISPECIES: peptide chain release factor 1
chr	NZ_CP015164.1	753081	753545	-	34210267	-	A4S02_RS03620	WP_019090219.1	154	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	753583	754461	+	34212394	prmC	A4S02_RS03625	WP_070322974.1	292	peptide chain release factor N(5)-glutamine methyltransferase
chr	NZ_CP015164.1	754722	755153	+	34210776	-	A4S02_RS03630	WP_070322975.1	143	DUF4167 domain-containing protein
chr	NZ_CP015164.1	755510	756061	-	34212412	-	A4S02_RS03640	WP_019090222.1	183	MULTISPECIES: MCE family protein
chr	NZ_CP015164.1	756091	756939	+	34210360	-	A4S02_RS03645	WP_070322976.1	282	undecaprenyl-diphosphate phosphatase
chr	NZ_CP015164.1	756956	758482	+	34211234	-	A4S02_RS03650	WP_070322977.1	508	amino acid permease
chr	NZ_CP015164.1	758484	759548	-	34210429	-	A4S02_RS03655	WP_070322978.1	354	ATP-grasp domain-containing protein
chr	NZ_CP015164.1	759545	760111	-	34212157	-	A4S02_RS03660	WP_070322979.1	188	hypothetical protein
chr	NZ_CP015164.1	760340	761335	+	34211392	-	A4S02_RS03665	WP_070322980.1	331	lytic murein transglycosylase
chr	NZ_CP015164.1	761332	762198	+	34212184	-	A4S02_RS03670	WP_070322981.1	288	SPOR domain-containing protein
chr	NZ_CP015164.1	762205	763425	+	34212393	-	A4S02_RS03675	WP_012812868.1	406	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase
chr	NZ_CP015164.1	763429	764073	+	34211386	tmk	A4S02_RS03680	WP_070322982.1	214	dTMP kinase
chr	NZ_CP015164.1	764078	765022	+	34211296	-	A4S02_RS03685	WP_070324163.1	314	DNA polymerase III subunit delta\'
chr	NZ_CP015164.1	765019	766557	+	34211089	-	A4S02_RS03690	WP_070322983.1	512	methionine--tRNA ligase
chr	NZ_CP015164.1	766557	767369	+	34212233	-	A4S02_RS03695	WP_070322984.1	270	TatD family deoxyribonuclease
chr	NZ_CP015164.1	767386	768195	+	34210777	-	A4S02_RS03700	WP_082246737.1	269	MBL fold metallo-hydrolase
chr	NZ_CP015164.1	768244	769122	-	34211479	-	A4S02_RS03705	WP_070322985.1	292	universal stress protein
chr	NZ_CP015164.1	769177	769815	-	34210793	pdxH	A4S02_RS03710	WP_044583108.1	212	MULTISPECIES: pyridoxamine 5\'-phosphate oxidase
chr	NZ_CP015164.1	770004	770843	+	34211825	-	A4S02_RS03715	WP_003623523.1	279	MULTISPECIES: enoyl-ACP reductase FabI
chr	NZ_CP015164.1	770853	771923	+	34210513	-	A4S02_RS03720	WP_019090236.1	356	MULTISPECIES: chorismate synthase
chr	NZ_CP015164.1	771939	772373	-	34212590	-	A4S02_RS03725	WP_070322986.1	144	OsmC family protein
chr	NZ_CP015164.1	772661	774160	+	34211091	-	A4S02_RS03730	WP_070324165.1	499	malate:quinone oxidoreductase
chr	NZ_CP015164.1	774209	774757	-	34210613	-	A4S02_RS03735	WP_070322987.1	182	6-pyruvoyl tetrahydropterin synthase
chr	NZ_CP015164.1	774750	775490	-	34210366	queC	A4S02_RS03740	WP_070322988.1	246	7-cyano-7-deazaguanine synthase QueC
chr	NZ_CP015164.1	775493	776143	-	34210800	queE	A4S02_RS03745	WP_070322989.1	216	7-carboxy-7-deazaguanine synthase
chr	NZ_CP015164.1	776147	777157	-	34210368	bioB	A4S02_RS03750	WP_070322990.1	336	biotin synthase BioB
chr	NZ_CP015164.1	777327	777602	+	34212566	-	A4S02_RS03755	WP_019090243.1	91	MULTISPECIES: DUF333 domain-containing protein
chr	NZ_CP015164.1	777925	778689	+	34211647	-	A4S02_RS03760	WP_082246738.1	254	phosphoadenylyl-sulfate reductase
