#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NZ_CP021524.1	643954	644160	-	-	-	S101447_RS03025	WP_087635327.1	68	hypothetical protein
chr	NZ_CP021524.1	644172	644771	-	-	-	S101447_RS03030	WP_019089854.1	199	MULTISPECIES: Hsp20/alpha crystallin family protein
chr	NZ_CP021524.1	644929	646095	-	-	-	S101447_RS03035	WP_087635328.1	388	acetoin dehydrogenase dihydrolipoyllysine-residue acetyltransferase subunit
chr	NZ_CP021524.1	646099	647127	-	-	-	S101447_RS03040	WP_019089856.1	342	MULTISPECIES: alpha-ketoacid dehydrogenase subunit beta
chr	NZ_CP021524.1	647175	648170	-	-	-	S101447_RS03045	WP_070324396.1	331	thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha
chr	NZ_CP021524.1	648433	648633	+	-	-	S101447_RS03050	WP_044583086.1	66	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	648704	650317	+	-	-	S101447_RS03055	WP_003622408.1	537	MULTISPECIES: inorganic phosphate transporter
chr	NZ_CP021524.1	650374	651291	+	-	ppk2	S101447_RS03060	WP_087635329.1	305	polyphosphate kinase 2
chr	NZ_CP021524.1	651748	653463	+	-	-	S101447_RS03065	WP_087636364.1	571	hypothetical protein
chr	NZ_CP021524.1	653545	654132	-	-	-	S101447_RS03070	WP_087636365.1	195	hypothetical protein
chr	NZ_CP021524.1	654276	656732	-	-	-	S101447_RS03075	WP_087635330.1	818	TonB-dependent receptor
chr	NZ_CP021524.1	659197	660402	+	-	-	S101447_RS03085	WP_019089867.1	401	MULTISPECIES: cell envelope biogenesis protein TonB
chr	NZ_CP021524.1	660513	662204	-	-	-	S101447_RS03090	WP_087635331.1	563	Hint domain-containing protein
chr	NZ_CP021524.1	662296	662511	-	-	-	S101447_RS03095	WP_019089869.1	71	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	662510	662950	+	-	-	S101447_RS03100	WP_019089870.1	146	MULTISPECIES: acyl-CoA thioesterase
chr	NZ_CP021524.1	663183	664007	+	-	-	S101447_RS03110	WP_019089872.1	274	MULTISPECIES: ferritin-like domain-containing protein
chr	NZ_CP021524.1	664077	664460	+	-	-	S101447_RS03115	WP_019089873.1	127	MULTISPECIES: VOC family protein
chr	NZ_CP021524.1	664587	665021	-	-	-	S101447_RS03120	WP_019089874.1	144	MULTISPECIES: fluoride efflux transporter CrcB
chr	NZ_CP021524.1	665031	665801	-	-	-	S101447_RS03125	WP_087635332.1	256	SDR family NAD(P)-dependent oxidoreductase
chr	NZ_CP021524.1	665946	666455	-	-	-	S101447_RS03130	WP_019089876.1	169	MULTISPECIES: Rrf2 family transcriptional regulator
chr	NZ_CP021524.1	667276	668181	+	-	purU	S101447_RS03140	WP_087635333.1	301	formyltetrahydrofolate deformylase
chr	NZ_CP021524.1	668297	668617	-	-	-	S101447_RS03145	WP_087635334.1	106	hypothetical protein
chr	NZ_CP021524.1	668868	669428	+	-	-	S101447_RS03150	WP_087635335.1	186	hypothetical protein
chr	NZ_CP021524.1	669548	670111	-	-	-	S101447_RS03155	WP_019089881.1	187	MULTISPECIES: nicotinamide riboside transporter PnuC
chr	NZ_CP021524.1	671065	671828	-	-	-	S101447_RS03165	WP_087636366.1	254	MULTISPECIES: IS5 family transposase
chr	NZ_CP021524.1	671872	672246	-	-	-	S101447_RS03170	WP_087635336.1	124	hypothetical protein
chr	NZ_CP021524.1	674710	675972	-	-	-	S101447_RS03180	WP_087635337.1	420	sodium:proton antiporter
chr	NZ_CP021524.1	676045	676491	-	-	-	S101447_RS03185	WP_019089885.1	148	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	676614	677183	-	-	-	S101447_RS03190	WP_019089886.1	189	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	677190	678287	-	-	-	S101447_RS03195	WP_019089887.1	365	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	678295	678873	-	-	-	S101447_RS03200	WP_019089888.1	192	MULTISPECIES: DUF2612 domain-containing protein
chr	NZ_CP021524.1	678873	680108	-	-	-	S101447_RS03205	WP_087635338.1	411	hypothetical protein
chr	NZ_CP021524.1	680095	680448	-	-	-	S101447_RS03210	WP_019089890.1	117	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	681145	682071	-	-	-	S101447_RS03220	WP_087635339.1	308	hypothetical protein
chr	NZ_CP021524.1	682068	682388	-	-	-	S101447_RS03225	WP_087635340.1	106	hypothetical protein
chr	NZ_CP021524.1	682385	683098	-	-	-	S101447_RS03230	WP_087635341.1	237	hypothetical protein
chr	NZ_CP021524.1	684316	684771	-	-	-	S101447_RS03240	WP_019089897.1	151	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	684810	685247	-	-	-	S101447_RS03245	WP_019089898.1	145	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	685250	686404	-	-	-	S101447_RS03250	WP_087635342.1	384	DUF3383 family protein
chr	NZ_CP021524.1	686423	686995	-	-	-	S101447_RS03255	WP_087635343.1	190	hypothetical protein
chr	NZ_CP021524.1	686956	687336	-	-	-	S101447_RS03260	WP_019089901.1	126	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	687327	687833	-	-	-	S101447_RS03265	WP_087635344.1	168	DUF4054 domain-containing protein
chr	NZ_CP021524.1	687870	688187	-	-	-	S101447_RS03270	WP_087635345.1	105	hypothetical protein
chr	NZ_CP021524.1	688237	689274	-	-	-	S101447_RS03275	WP_087636367.1	345	DUF2184 domain-containing protein
chr	NZ_CP021524.1	689274	689774	-	-	-	S101447_RS03280	WP_070322656.1	166	hypothetical protein
chr	NZ_CP021524.1	692226	692444	-	-	-	S101447_RS03295	WP_044583064.1	72	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	692459	693511	+	-	-	S101447_RS03300	WP_087635346.1	350	rhodanese-related sulfurtransferase
chr	NZ_CP021524.1	693508	694962	-	-	-	S101447_RS03305	WP_087635347.1	484	terminase
chr	NZ_CP021524.1	694996	695178	-	-	-	S101447_RS03310	WP_019089910.1	60	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	695165	695707	-	-	-	S101447_RS03315	WP_087635348.1	180	hypothetical protein
chr	NZ_CP021524.1	695870	696514	+	-	-	S101447_RS03320	WP_026019462.1	214	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	696511	698697	-	-	-	S101447_RS03325	WP_087635349.1	728	acyltransferase
chr	NZ_CP021524.1	699128	700471	+	-	-	S101447_RS03330	WP_026019463.1	447	MULTISPECIES: B12-binding domain-containing radical SAM protein
chr	NZ_CP021524.1	702265	702819	-	-	-	S101447_RS03340	WP_087636368.1	184	recombinase family protein
chr	NZ_CP021524.1	703139	704896	+	-	-	S101447_RS03345	WP_087635350.1	585	Hint domain-containing protein
chr	NZ_CP021524.1	704993	705532	-	-	-	S101447_RS03350	WP_087635351.1	179	hypothetical protein
chr	NZ_CP021524.1	705576	706169	-	-	-	S101447_RS03355	WP_087636369.1	197	hypothetical protein
chr	NZ_CP021524.1	706224	707063	-	-	-	S101447_RS03360	WP_087635352.1	279	winged helix-turn-helix domain-containing protein
chr	NZ_CP021524.1	708898	710895	+	-	-	S101447_RS03375	WP_087635353.1	665	hypothetical protein
chr	NZ_CP021524.1	710938	711156	-	-	-	S101447_RS03380	WP_019089924.1	72	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	711267	711920	-	-	-	S101447_RS03385	WP_087635354.1	217	LysE family translocator
chr	NZ_CP021524.1	712143	713591	+	-	-	S101447_RS03390	WP_087635355.1	482	hypothetical protein
chr	NZ_CP021524.1	713723	714007	+	-	-	S101447_RS03395	WP_050819304.1	94	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	714051	714485	-	-	-	S101447_RS03400	WP_087635356.1	144	DUF1311 domain-containing protein
chr	NZ_CP021524.1	715014	715331	+	-	-	S101447_RS03410	WP_087635357.1	105	hypothetical protein
chr	NZ_CP021524.1	715423	716673	+	-	-	S101447_RS03415	WP_087635358.1	416	FAD-binding oxidoreductase
chr	NZ_CP021524.1	717291	719507	-	-	-	S101447_RS03425	WP_087635359.1	738	TonB-dependent siderophore receptor
chr	NZ_CP021524.1	719740	719952	-	-	-	S101447_RS03430	WP_087635360.1	70	hypothetical protein
chr	NZ_CP021524.1	719933	720622	-	-	-	S101447_RS03435	WP_087635361.1	229	hypothetical protein
chr	NZ_CP021524.1	720686	721063	-	-	-	S101447_RS03440	WP_006117042.1	125	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	721070	721732	-	-	-	S101447_RS03445	WP_087635362.1	220	GIY-YIG nuclease family protein
chr	NZ_CP021524.1	721954	723357	-	-	-	S101447_RS03450	WP_026019467.1	467	MULTISPECIES: membrane protein
chr	NZ_CP021524.1	723742	724566	+	-	-	S101447_RS03455	WP_019089936.1	274	MULTISPECIES: META domain-containing protein
chr	NZ_CP021524.1	724563	724751	-	-	-	S101447_RS03460	WP_019089937.1	62	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	724784	725284	+	-	-	S101447_RS03465	WP_087636370.1	166	CHRD domain-containing protein
chr	NZ_CP021524.1	725397	725831	-	-	-	S101447_RS03470	WP_019089939.1	144	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	725942	726334	-	-	-	S101447_RS03475	WP_087635363.1	130	DUF805 domain-containing protein
chr	NZ_CP021524.1	726428	727375	-	-	-	S101447_RS03480	WP_087635364.1	315	hypothetical protein
chr	NZ_CP021524.1	728337	729140	+	-	-	S101447_RS03490	WP_087635365.1	267	hypothetical protein
chr	NZ_CP021524.1	729206	729394	-	-	-	S101447_RS03495	WP_019089945.1	62	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	729658	729837	+	-	-	S101447_RS03500	WP_087636371.1	59	hypothetical protein
chr	NZ_CP021524.1	729939	730337	-	-	-	S101447_RS03505	WP_019089947.1	132	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	730391	730753	-	-	-	S101447_RS03510	WP_044583066.1	120	MULTISPECIES: YggT family protein
chr	NZ_CP021524.1	731354	733069	+	-	-	S101447_RS03520	WP_087635366.1	571	Hint domain-containing protein
chr	NZ_CP021524.1	733185	733427	-	-	-	S101447_RS03525	WP_019089519.1	80	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	733763	734134	+	-	-	S101447_RS03530	WP_087635367.1	123	hypothetical protein
chr	NZ_CP021524.1	734450	735721	+	-	-	S101447_RS03535	WP_087635368.1	423	MFS transporter
chr	NZ_CP021524.1	735802	737496	-	-	-	S101447_RS03540	WP_087635369.1	564	hypothetical protein
chr	NZ_CP021524.1	737885	738112	+	-	-	S101447_RS03545	WP_019089515.1	75	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	738127	739224	-	-	-	S101447_RS03550	WP_019089514.1	365	MULTISPECIES: class I SAM-dependent methyltransferase
chr	NZ_CP021524.1	740513	740974	+	-	-	S101447_RS03560	WP_087635370.1	153	(2Fe-2S)-binding protein
chr	NZ_CP021524.1	740971	743163	+	-	-	S101447_RS03565	WP_087635371.1	730	xanthine dehydrogenase family protein molybdopterin-binding subunit
chr	NZ_CP021524.1	743168	744472	+	-	-	S101447_RS03570	WP_087635372.1	434	cytochrome c
chr	NZ_CP021524.1	744588	746036	-	-	-	S101447_RS03575	WP_087635373.1	482	aldehyde dehydrogenase
chr	NZ_CP021524.1	747015	747911	-	-	-	S101447_RS03585	WP_070324437.1	298	aldo/keto reductase
chr	NZ_CP021524.1	747996	748748	-	-	-	S101447_RS03590	WP_087635374.1	250	hypothetical protein
chr	NZ_CP021524.1	748876	749466	-	-	-	S101447_RS03595	WP_012812484.1	196	MULTISPECIES: methylamine utilization protein MauD
chr	NZ_CP021524.1	749515	750876	-	-	-	S101447_RS03600	WP_044583024.1	453	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	751004	751513	-	-	-	S101447_RS03605	WP_087635375.1	169	cystathionine beta-lyase
chr	NZ_CP021524.1	751516	752103	-	-	mauA	S101447_RS03610	WP_003625995.1	195	MULTISPECIES: methylamine dehydrogenase (amicyanin) small subunit
chr	NZ_CP021524.1	752090	752695	-	-	-	S101447_RS03615	WP_044583023.1	201	MULTISPECIES: alkyl hydroperoxide reductase
chr	NZ_CP021524.1	752692	753234	-	-	-	S101447_RS03620	WP_087635376.1	180	DoxX family membrane protein
chr	NZ_CP021524.1	753231	754436	-	-	-	S101447_RS03625	WP_019089502.1	401	MULTISPECIES: amine dehydrogenase
chr	NZ_CP021524.1	754589	755500	-	-	-	S101447_RS03630	WP_019089501.1	303	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP021524.1	755563	756099	+	-	-	S101447_RS03635	WP_019089500.1	178	MULTISPECIES: PACE efflux transporter
chr	NZ_CP021524.1	756173	757627	-	-	-	S101447_RS03640	WP_087635377.1	484	hypothetical protein
chr	NZ_CP021524.1	757964	758197	+	-	-	S101447_RS03645	WP_026019415.1	77	MULTISPECIES: bacterioferritin
chr	NZ_CP021524.1	758264	759235	+	-	-	S101447_RS03650	WP_070323663.1	323	NAD(P)-dependent glycerol-3-phosphate dehydrogenase
chr	NZ_CP021524.1	759392	759925	+	-	-	S101447_RS03655	WP_019089540.1	177	MULTISPECIES: DNA starvation/stationary phase protection protein
chr	NZ_CP021524.1	760337	762238	+	-	-	S101447_RS03660	WP_087635378.1	633	hypothetical protein
chr	NZ_CP021524.1	762320	763150	-	-	-	S101447_RS03665	WP_087635379.1	276	FkbM family methyltransferase
chr	NZ_CP021524.1	763241	764857	-	-	-	S101447_RS03670	WP_019088097.1	538	MULTISPECIES: bifunctional aspartate transaminase/aspartate 4-decarboxylase
chr	NZ_CP021524.1	764974	766182	-	-	-	S101447_RS03675	WP_019088095.1	402	MULTISPECIES: AI-2E family transporter
chr	NZ_CP021524.1	766228	766431	+	-	-	S101447_RS03680	WP_087635380.1	67	hypothetical protein
chr	NZ_CP021524.1	766379	766816	-	-	-	S101447_RS03685	WP_087635381.1	145	DUF4112 domain-containing protein
chr	NZ_CP021524.1	766848	767315	-	-	msrB	S101447_RS03690	WP_019088093.1	155	MULTISPECIES: peptide-methionine (R)-S-oxide reductase
chr	NZ_CP021524.1	767484	768905	+	-	-	S101447_RS03695	WP_087636372.1	473	deoxyribodipyrimidine photo-lyase
chr	NZ_CP021524.1	768975	770666	-	-	-	S101447_RS03700	WP_087635382.1	563	hypothetical protein
chr	NZ_CP021524.1	770874	771959	+	-	-	S101447_RS03705	WP_087635383.1	361	helix-turn-helix transcriptional regulator
chr	NZ_CP021524.1	772162	773916	-	-	-	S101447_RS03710	WP_087636373.1	584	Hint domain-containing protein
chr	NZ_CP021524.1	774993	776279	-	-	-	S101447_RS03715	WP_087635384.1	428	autotransporter strand-loop-strand O-heptosyltransferase
chr	NZ_CP021524.1	776693	778195	+	-	-	S101447_RS03720	WP_087635385.1	500	sodium:proline symporter
chr	NZ_CP021524.1	778216	779148	+	-	-	S101447_RS03725	WP_087635386.1	310	N-acetylmuramic acid 6-phosphate etherase
chr	NZ_CP021524.1	779148	780134	+	-	-	S101447_RS03730	WP_087635387.1	328	N-acetylglucosamine kinase
chr	NZ_CP021524.1	780131	782377	+	-	-	S101447_RS03735	WP_087635388.1	748	beta-N-acetylhexosaminidase
chr	NZ_CP021524.1	782424	783185	-	-	-	S101447_RS03740	WP_087635389.1	253	ABC transporter ATP-binding protein
chr	NZ_CP021524.1	783179	784192	-	-	-	S101447_RS03745	WP_087635390.1	337	iron ABC transporter permease
chr	NZ_CP021524.1	784189	785100	-	-	-	S101447_RS03750	WP_087635391.1	303	ABC transporter substrate-binding protein
chr	NZ_CP021524.1	785100	787271	-	-	-	S101447_RS03755	WP_087635392.1	723	TonB-dependent receptor
chr	NZ_CP021524.1	787693	789405	-	-	-	S101447_RS03760	WP_087635393.1	570	Na+/H+ antiporter
chr	NZ_CP021524.1	789471	790394	-	-	-	S101447_RS03765	WP_087635394.1	307	LysR family transcriptional regulator
chr	NZ_CP021524.1	790551	791324	+	-	-	S101447_RS03770	WP_070324457.1	257	SDR family oxidoreductase
chr	NZ_CP021524.1	791544	793793	+	-	-	S101447_RS03775	WP_019088075.1	749	MULTISPECIES: outer membrane colicin I receptor
chr	NZ_CP021524.1	793923	794435	+	-	-	S101447_RS03780	WP_019088074.1	170	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	794540	795076	-	-	-	S101447_RS03785	WP_003630102.1	178	MULTISPECIES: DUF1269 domain-containing protein
chr	NZ_CP021524.1	795495	795923	+	-	-	S101447_RS03790	WP_003625091.1	142	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	796118	796537	+	-	-	S101447_RS03795	WP_019088071.1	139	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	796681	798120	+	-	-	S101447_RS03800	WP_087635395.1	479	hypothetical protein
chr	NZ_CP021524.1	798124	798726	-	-	-	S101447_RS03805	WP_070323681.1	200	histidine phosphatase family protein
chr	NZ_CP021524.1	798739	799671	-	-	-	S101447_RS03810	WP_087635396.1	310	ribose-phosphate pyrophosphokinase
chr	NZ_CP021524.1	799795	800826	+	-	-	S101447_RS03815	WP_019088099.1	343	MULTISPECIES: ABC transporter permease
chr	NZ_CP021524.1	800832	801638	+	-	-	S101447_RS03820	WP_087635397.1	268	ABC transporter ATP-binding protein
chr	NZ_CP021524.1	801783	803279	+	-	-	S101447_RS03825	WP_019088067.1	498	MULTISPECIES: multidrug transporter
chr	NZ_CP021524.1	803272	803481	+	-	-	S101447_RS03830	WP_019088066.1	69	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	803495	804073	+	-	-	S101447_RS03835	WP_087635398.1	192	DedA family protein
chr	NZ_CP021524.1	804208	805215	+	-	-	S101447_RS03840	WP_087635399.1	335	SDR family NAD(P)-dependent oxidoreductase
chr	NZ_CP021524.1	805418	805813	-	-	-	S101447_RS03850	WP_044582855.1	131	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	805903	806808	-	-	-	S101447_RS03855	WP_087635400.1	301	4-(cytidine 5\'-diphospho)-2-C-methyl-D-erythritol kinase
chr	NZ_CP021524.1	806805	808667	-	-	-	S101447_RS03860	WP_019088062.1	620	MULTISPECIES: tetratricopeptide repeat protein
chr	NZ_CP021524.1	808824	809678	+	-	-	S101447_RS03865	WP_087635401.1	284	uracil-DNA glycosylase family protein
chr	NZ_CP021524.1	809903	811864	+	-	-	S101447_RS03870	WP_019088060.1	653	MULTISPECIES: lytic transglycosylase domain-containing protein
chr	NZ_CP021524.1	812008	813390	-	-	-	S101447_RS03875	WP_087635402.1	460	HlyC/CorC family transporter
chr	NZ_CP021524.1	813551	814762	-	-	hpnH	S101447_RS03880	WP_006116953.1	403	MULTISPECIES: adenosyl-hopene transferase HpnH
chr	NZ_CP021524.1	814706	814906	+	-	-	S101447_RS03885	WP_003625126.1	66	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	814987	815187	-	-	-	S101447_RS03890	WP_080585936.1	66	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	815186	817213	+	-	-	S101447_RS03895	WP_087635403.1	675	1-deoxy-D-xylulose-5-phosphate synthase
chr	NZ_CP021524.1	817217	817870	+	-	-	S101447_RS03900	WP_019088453.1	217	MULTISPECIES: toluene transporter
chr	NZ_CP021524.1	817947	819116	+	-	-	S101447_RS03905	WP_019088454.1	389	MULTISPECIES: glycosyltransferase
chr	NZ_CP021524.1	819255	820679	+	-	hpnJ	S101447_RS03910	WP_044582900.1	474	MULTISPECIES: hopanoid biosynthesis associated radical SAM protein HpnJ
chr	NZ_CP021524.1	820779	821666	+	-	-	S101447_RS03915	WP_003624956.1	295	MULTISPECIES: ChbG/HpnK family deacetylase
chr	NZ_CP021524.1	821955	823760	+	-	-	S101447_RS03920	WP_087635404.1	601	carbohydrate porin
chr	NZ_CP021524.1	823867	824097	+	-	-	S101447_RS03925	WP_019088457.1	76	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	824088	824642	+	-	-	S101447_RS03930	WP_012812446.1	184	MULTISPECIES: dCTP deaminase
chr	NZ_CP021524.1	824651	825913	+	-	murA	S101447_RS03935	WP_019088458.1	420	MULTISPECIES: UDP-N-acetylglucosamine 1-carboxyvinyltransferase
chr	NZ_CP021524.1	825980	826984	-	-	-	S101447_RS03940	WP_087636374.1	334	multidrug resistance efflux transporter family protein
chr	NZ_CP021524.1	827180	827770	-	-	-	S101447_RS03945	WP_019088460.1	196	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	827767	829170	-	-	-	S101447_RS03950	WP_019088461.1	467	MULTISPECIES: lactate utilization protein
chr	NZ_CP021524.1	829167	829910	-	-	-	S101447_RS03955	WP_019088462.1	247	MULTISPECIES: (Fe-S)-binding protein
chr	NZ_CP021524.1	829942	831636	-	-	-	S101447_RS03960	WP_019088463.1	564	MULTISPECIES: acetolactate synthase
chr	NZ_CP021524.1	831687	831869	+	-	-	S101447_RS03965	WP_087636375.1	60	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	831966	833654	-	-	-	S101447_RS03970	WP_019088465.1	562	MULTISPECIES: acetolactate synthase AlsS
chr	NZ_CP021524.1	833736	834542	-	-	budA	S101447_RS03975	WP_019088466.1	268	MULTISPECIES: acetolactate decarboxylase
chr	NZ_CP021524.1	834639	835580	+	-	-	S101447_RS03980	WP_087636376.1	313	LysR family transcriptional regulator
chr	NZ_CP021524.1	835586	836464	-	-	-	S101447_RS03985	WP_087635405.1	292	sulfurtransferase
chr	NZ_CP021524.1	836576	837031	-	-	-	S101447_RS03990	WP_087635406.1	151	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH
chr	NZ_CP021524.1	837087	837548	-	-	rsfS	S101447_RS03995	WP_003624991.1	153	MULTISPECIES: ribosome silencing factor
chr	NZ_CP021524.1	837644	838363	-	-	-	S101447_RS04000	WP_087635407.1	239	nicotinate-nucleotide adenylyltransferase
chr	NZ_CP021524.1	838375	839700	-	-	-	S101447_RS04005	WP_087635408.1	441	glutamate-5-semialdehyde dehydrogenase
chr	NZ_CP021524.1	839790	840884	-	-	ychF	S101447_RS04010	WP_019088472.1	364	MULTISPECIES: redox-regulated ATPase YchF
chr	NZ_CP021524.1	840884	841465	-	-	-	S101447_RS04015	WP_003625001.1	193	MULTISPECIES: aminoacyl-tRNA hydrolase
chr	NZ_CP021524.1	841562	842179	-	-	-	S101447_RS04020	WP_019088473.1	205	MULTISPECIES: 50S ribosomal protein L25/general stress protein Ctc
chr	NZ_CP021524.1	842340	843407	+	-	-	S101447_RS04025	WP_087635409.1	355	low specificity L-threonine aldolase
chr	NZ_CP021524.1	843529	845316	+	-	-	S101447_RS04030	WP_087635410.1	595	aspartate--tRNA ligase
chr	NZ_CP021524.1	845413	846429	+	-	-	S101447_RS04035	WP_087635411.1	338	DUF1849 family protein
chr	NZ_CP021524.1	846494	847042	-	-	-	S101447_RS04040	WP_070324248.1	182	hypothetical protein
chr	NZ_CP021524.1	847039	848331	-	-	-	S101447_RS04045	WP_087635412.1	430	aminopeptidase
chr	NZ_CP021524.1	848482	849048	-	-	-	S101447_RS04050	WP_087635413.1	188	DUF1643 domain-containing protein
chr	NZ_CP021524.1	849145	850263	-	-	-	S101447_RS04055	WP_026019277.1	372	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	850335	851597	-	-	-	S101447_RS04060	WP_019088481.1	420	MULTISPECIES: MFS transporter
chr	NZ_CP021524.1	851825	853813	-	-	acs	S101447_RS04065	WP_087635414.1	662	acetate--CoA ligase
chr	NZ_CP021524.1	853869	854801	-	-	prpB	S101447_RS04070	WP_087635415.1	310	methylisocitrate lyase
chr	NZ_CP021524.1	854798	855964	-	-	-	S101447_RS04075	WP_087635416.1	388	2-methylcitrate synthase
chr	NZ_CP021524.1	855997	857559	-	-	-	S101447_RS04080	WP_019088485.1	520	MULTISPECIES: MmgE/PrpD family protein
chr	NZ_CP021524.1	857690	859105	+	-	-	S101447_RS04085	WP_087635417.1	471	XRE family transcriptional regulator
chr	NZ_CP021524.1	859394	860074	-	-	-	S101447_RS04090	WP_019088487.1	226	MULTISPECIES: YfdX family protein
chr	NZ_CP021524.1	860224	860571	+	-	-	S101447_RS04095	WP_003625037.1	115	MULTISPECIES: DUF3147 family protein
chr	NZ_CP021524.1	861082	861867	-	-	-	S101447_RS04100	WP_087635418.1	261	hypothetical protein
chr	NZ_CP021524.1	861854	862252	-	-	-	S101447_RS04105	WP_087635419.1	132	hypothetical protein
chr	NZ_CP021524.1	862252	862842	-	-	-	S101447_RS04110	WP_087635420.1	196	hypothetical protein
chr	NZ_CP021524.1	862896	863261	-	-	-	S101447_RS04115	WP_087635421.1	121	hypothetical protein
chr	NZ_CP021524.1	863495	863926	-	-	-	S101447_RS04120	WP_019088499.1	143	MULTISPECIES: cell wall hydrolase
chr	NZ_CP021524.1	863923	864429	-	-	-	S101447_RS04125	WP_087635422.1	168	hypothetical protein
chr	NZ_CP021524.1	865358	866065	-	-	-	S101447_RS04130	WP_087635423.1	235	hypothetical protein
chr	NZ_CP021524.1	866104	868734	-	-	-	S101447_RS04135	WP_087635424.1	876	hypothetical protein
chr	NZ_CP021524.1	868968	870248	-	-	-	S101447_RS04140	WP_087635425.1	426	hypothetical protein
chr	NZ_CP021524.1	870248	870859	-	-	-	S101447_RS04145	WP_087635426.1	203	hypothetical protein
chr	NZ_CP021524.1	870859	872004	-	-	-	S101447_RS04150	WP_087635427.1	381	hypothetical protein
chr	NZ_CP021524.1	872015	872374	-	-	-	S101447_RS04155	WP_087635428.1	119	phage tail protein
chr	NZ_CP021524.1	872371	873021	-	-	-	S101447_RS04160	WP_087635429.1	216	baseplate assembly protein
chr	NZ_CP021524.1	873014	874210	-	-	-	S101447_RS04165	WP_087635430.1	398	hypothetical protein
chr	NZ_CP021524.1	874207	874416	-	-	-	S101447_RS04170	WP_019089485.1	69	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	874417	875340	-	-	-	S101447_RS04175	WP_087635431.1	307	hypothetical protein
chr	NZ_CP021524.1	875437	875703	-	-	-	S101447_RS04180	WP_087635432.1	88	hypothetical protein
chr	NZ_CP021524.1	875937	876728	-	-	-	S101447_RS04185	WP_087635433.1	263	hypothetical protein
chr	NZ_CP021524.1	876838	877080	-	-	-	S101447_RS04190	WP_087635434.1	80	hypothetical protein
chr	NZ_CP021524.1	877125	877940	-	-	-	S101447_RS04195	WP_087635435.1	271	hypothetical protein
chr	NZ_CP021524.1	878010	878207	+	-	-	S101447_RS04200	WP_087635436.1	65	ribbon-helix-helix protein, CopG family
chr	NZ_CP021524.1	878276	878902	+	-	-	S101447_RS04205	WP_087635437.1	208	hypothetical protein
chr	NZ_CP021524.1	879309	879515	+	-	-	S101447_RS04210	WP_087635438.1	68	hypothetical protein
chr	NZ_CP021524.1	879685	879915	+	-	-	S101447_RS04215	WP_087635439.1	76	hypothetical protein
chr	NZ_CP021524.1	879973	880302	+	-	-	S101447_RS04220	WP_087635440.1	109	DUF3761 domain-containing protein
chr	NZ_CP021524.1	880319	881458	-	-	-	S101447_RS04225	WP_087635441.1	379	MULTISPECIES: hypothetical protein
chr	NZ_CP021524.1	881518	883839	-	-	-	S101447_RS04230	WP_087635442.1	773	hypothetical protein
chr	NZ_CP021524.1	883923	884987	+	-	-	S101447_RS04235	WP_087635443.1	354	hypothetical protein
chr	NZ_CP021524.1	885160	885666	-	-	-	S101447_RS04240	WP_087635444.1	168	hypothetical protein
chr	NZ_CP021524.1	885835	886158	-	-	-	S101447_RS04245	WP_019089496.1	107	MULTISPECIES: hypothetical protein
