#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NZ_CP023657.1	581313	585488	-	-	rpoC	CPF11_RS02805	WP_006116054.1	1391	MULTISPECIES: DNA-directed RNA polymerase subunit beta\'
chr	NZ_CP023657.1	585582	589754	-	-	rpoB	CPF11_RS02810	WP_035351617.1	1390	MULTISPECIES: DNA-directed RNA polymerase subunit beta
chr	NZ_CP023657.1	589751	589957	-	-	-	CPF11_RS02815	WP_035351619.1	68	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	589974	590348	-	-	-	CPF11_RS02820	WP_006116056.1	124	MULTISPECIES: 50S ribosomal protein L7/L12
chr	NZ_CP023657.1	590449	590967	-	-	-	CPF11_RS02825	WP_003622686.1	172	MULTISPECIES: 50S ribosomal protein L10
chr	NZ_CP023657.1	591247	591939	-	-	-	CPF11_RS02830	WP_035351622.1	230	MULTISPECIES: 50S ribosomal protein L1
chr	NZ_CP023657.1	591944	592378	-	-	rplK	CPF11_RS02835	WP_003622680.1	144	MULTISPECIES: 50S ribosomal protein L11
chr	NZ_CP023657.1	592483	594093	-	-	-	CPF11_RS02840	WP_006116060.1	536	MULTISPECIES: efflux transporter outer membrane subunit
chr	NZ_CP023657.1	594090	595442	-	-	-	CPF11_RS02845	WP_006116062.1	450	MULTISPECIES: efflux RND transporter periplasmic adaptor subunit
chr	NZ_CP023657.1	595439	598612	-	-	-	CPF11_RS02850	WP_035351625.1	1057	MULTISPECIES: efflux RND transporter permease subunit
chr	NZ_CP023657.1	598710	600101	-	-	-	CPF11_RS02855	WP_006116064.1	463	MULTISPECIES: HAMP domain-containing protein
chr	NZ_CP023657.1	600088	600819	-	-	-	CPF11_RS02860	WP_006116065.1	243	MULTISPECIES: response regulator transcription factor
chr	NZ_CP023657.1	600823	602094	-	-	-	CPF11_RS02865	WP_006116066.1	423	MULTISPECIES: DNA recombination protein RmuC
chr	NZ_CP023657.1	602330	603613	+	-	-	CPF11_RS02870	WP_006116067.1	427	MULTISPECIES: MFS transporter
chr	NZ_CP023657.1	603813	604184	+	-	-	CPF11_RS02875	WP_035351628.1	123	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	604212	604700	-	-	-	CPF11_RS02880	WP_035351630.1	162	MULTISPECIES: thioredoxin-dependent thiol peroxidase
chr	NZ_CP023657.1	604781	607795	-	-	-	CPF11_RS02885	WP_035351631.1	1004	MULTISPECIES: bifunctional
chr	NZ_CP023657.1	607897	611160	+	-	-	CPF11_RS02890	WP_006116070.1	1087	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	611191	611742	-	-	-	CPF11_RS02895	WP_006116072.1	183	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	611789	612418	-	-	-	CPF11_RS02900	WP_006116073.1	209	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	612420	613226	-	-	-	CPF11_RS02905	WP_035351634.1	268	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	613328	613969	-	-	-	CPF11_RS02910	WP_050793133.1	213	leucyl/phenylalanyl-tRNA--protein transferase
chr	NZ_CP023657.1	614147	615121	+	-	-	CPF11_RS02915	WP_035351638.1	324	MULTISPECIES: D-glycerate dehydrogenase
chr	NZ_CP023657.1	615383	616240	-	-	-	CPF11_RS02920	WP_035351640.1	285	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	617256	617591	+	-	-	CPF11_RS02930	WP_006116082.1	111	MULTISPECIES: TIGR01244 family phosphatase
chr	NZ_CP023657.1	617700	618119	-	-	-	CPF11_RS02935	WP_006116083.1	139	MULTISPECIES: EVE domain-containing protein
chr	NZ_CP023657.1	618122	618415	-	-	-	CPF11_RS02940	WP_035351641.1	97	MULTISPECIES: YciI family protein
chr	NZ_CP023657.1	618587	619360	+	-	-	CPF11_RS02945	WP_006116085.1	257	MULTISPECIES: heme ABC transporter permease
chr	NZ_CP023657.1	619515	620045	+	-	-	CPF11_RS02950	WP_006116086.1	176	MULTISPECIES: cytochrome c maturation protein CcmE
chr	NZ_CP023657.1	620082	622067	+	-	-	CPF11_RS02955	WP_006116087.1	661	MULTISPECIES: heme lyase CcmF/NrfE family subunit
chr	NZ_CP023657.1	622064	622645	+	-	-	CPF11_RS02960	WP_006116088.1	193	MULTISPECIES: DsbE family thiol:disulfide interchange protein
chr	NZ_CP023657.1	622642	623133	+	-	-	CPF11_RS02965	WP_006116089.1	163	MULTISPECIES: cytochrome c-type biogenesis protein CcmH
chr	NZ_CP023657.1	623130	623861	+	-	ccmI	CPF11_RS02970	WP_006116090.1	243	MULTISPECIES: c-type cytochrome biogenesis protein CcmI
chr	NZ_CP023657.1	623889	624416	-	-	-	CPF11_RS02975	WP_006116091.1	175	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	624490	624864	-	-	-	CPF11_RS02980	WP_006116093.1	124	MULTISPECIES: DUF937 domain-containing protein
chr	NZ_CP023657.1	625119	627290	+	-	-	CPF11_RS02985	WP_096884255.1	723	FUSC family protein
chr	NZ_CP023657.1	627402	629606	+	-	-	CPF11_RS02990	WP_006116095.1	734	MULTISPECIES: FUSC family protein
chr	NZ_CP023657.1	629614	630648	-	-	-	CPF11_RS02995	WP_081461432.1	344	MULTISPECIES: ATP-sensitive potassium channel protein
chr	NZ_CP023657.1	630771	632147	-	-	-	CPF11_RS03000	WP_006116097.1	458	MULTISPECIES: discoidin domain-containing protein
chr	NZ_CP023657.1	632176	633114	-	-	-	CPF11_RS03005	WP_006116098.1	312	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	633111	634061	-	-	-	CPF11_RS03010	WP_035351648.1	316	MULTISPECIES: MCE family protein
chr	NZ_CP023657.1	634061	634762	-	-	-	CPF11_RS03015	WP_006116099.1	233	MULTISPECIES: ABC transporter ATP-binding protein
chr	NZ_CP023657.1	634764	635660	-	-	-	CPF11_RS03020	WP_006116100.1	298	MULTISPECIES: ABC transporter permease
chr	NZ_CP023657.1	635657	637975	-	-	-	CPF11_RS03025	WP_096884256.1	772	GAF domain-containing protein
chr	NZ_CP023657.1	638145	639635	-	-	-	CPF11_RS03030	WP_035351670.1	496	MULTISPECIES: Ppx/GppA family phosphatase
chr	NZ_CP023657.1	639733	642018	-	-	-	CPF11_RS03035	WP_006116103.1	761	MULTISPECIES: RNA degradosome polyphosphate kinase
chr	NZ_CP023657.1	642180	642947	-	-	-	CPF11_RS03040	WP_006116105.1	255	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	643059	644141	+	-	-	CPF11_RS03045	WP_006116106.1	360	MULTISPECIES: phosphoribosylformylglycinamidine cyclo-ligase
chr	NZ_CP023657.1	644138	644761	+	-	-	CPF11_RS03050	WP_006116107.1	207	MULTISPECIES: phosphoribosylglycinamide formyltransferase
chr	NZ_CP023657.1	644806	646128	+	-	-	CPF11_RS03055	WP_035351673.1	440	MULTISPECIES: methyltransferase domain-containing protein
chr	NZ_CP023657.1	646202	646879	+	-	-	CPF11_RS03060	WP_006116109.1	225	MULTISPECIES: ribulose-phosphate 3-epimerase
chr	NZ_CP023657.1	646982	648769	+	-	-	CPF11_RS03065	WP_096884257.1	595	heparinase
chr	NZ_CP023657.1	648779	649888	+	-	-	CPF11_RS03070	WP_006116112.1	369	MULTISPECIES: glycosyltransferase family 1 protein
chr	NZ_CP023657.1	649914	650411	-	-	-	CPF11_RS03075	WP_006116114.1	165	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	650592	651266	-	-	dnaQ	CPF11_RS03080	WP_006116116.1	224	MULTISPECIES: DNA polymerase III subunit epsilon
chr	NZ_CP023657.1	651263	651850	-	-	-	CPF11_RS03085	WP_035351677.1	195	MULTISPECIES: dephospho-CoA kinase
chr	NZ_CP023657.1	651867	652733	-	-	-	CPF11_RS03090	WP_006116118.1	288	MULTISPECIES: shikimate dehydrogenase
chr	NZ_CP023657.1	652730	653509	-	-	-	CPF11_RS03095	WP_035351679.1	259	MULTISPECIES: N-formylglutamate amidohydrolase
chr	NZ_CP023657.1	653611	653931	-	-	-	CPF11_RS03100	WP_035351682.1	106	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	653968	654162	+	-	-	CPF11_RS03105	WP_035351685.1	64	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	654171	655619	+	-	argH	CPF11_RS03110	WP_006116123.1	482	MULTISPECIES: argininosuccinate lyase
chr	NZ_CP023657.1	655884	657227	+	-	lysA	CPF11_RS03115	WP_006116124.1	447	MULTISPECIES: diaminopimelate decarboxylase
chr	NZ_CP023657.1	657224	660022	+	-	-	CPF11_RS03120	WP_035351687.1	932	DUF4175 domain-containing protein
chr	NZ_CP023657.1	660109	661095	+	-	galE	CPF11_RS03125	WP_006116125.1	328	MULTISPECIES: UDP-glucose 4-epimerase GalE
chr	NZ_CP023657.1	661085	661846	+	-	-	CPF11_RS03130	WP_035353215.1	253	MULTISPECIES: trypsin-like serine protease
chr	NZ_CP023657.1	661963	662946	+	-	-	CPF11_RS03135	WP_006116128.1	327	MULTISPECIES: zinc-binding alcohol dehydrogenase family protein
chr	NZ_CP023657.1	662964	663296	-	-	-	CPF11_RS03140	WP_006116129.1	110	MULTISPECIES: ArsR family transcriptional regulator
chr	NZ_CP023657.1	663393	664484	+	-	-	CPF11_RS03145	WP_006116130.1	363	MULTISPECIES: NADH:flavin oxidoreductase/NADH oxidase
chr	NZ_CP023657.1	664552	665370	-	-	panB	CPF11_RS03150	WP_006116132.1	272	MULTISPECIES: 3-methyl-2-oxobutanoate hydroxymethyltransferase
chr	NZ_CP023657.1	665904	666395	-	-	-	CPF11_RS03160	WP_035353212.1	163	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	666550	669111	-	-	-	CPF11_RS03165	WP_006116133.1	853	MULTISPECIES: DUF927 domain-containing protein
chr	NZ_CP023657.1	669108	669491	-	-	-	CPF11_RS03170	WP_006116134.1	127	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	669595	669816	-	-	-	CPF11_RS03175	WP_035353205.1	73	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	669816	670064	-	-	-	CPF11_RS03180	WP_096884258.1	82	hypothetical protein
chr	NZ_CP023657.1	670879	671217	-	-	-	CPF11_RS03185	WP_035353202.1	112	hypothetical protein
chr	NZ_CP023657.1	671214	671465	-	-	-	CPF11_RS03190	WP_006116138.1	83	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	671462	671722	-	-	-	CPF11_RS03195	WP_006116139.1	86	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	671719	672318	-	-	-	CPF11_RS03200	WP_035353199.1	199	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	672318	672596	-	-	-	CPF11_RS03205	WP_035353196.1	92	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	672593	672856	-	-	-	CPF11_RS03210	WP_035353193.1	87	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	672849	673091	-	-	-	CPF11_RS03215	WP_006116142.1	80	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	673088	673336	-	-	-	CPF11_RS03220	WP_006116143.1	82	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	673676	674017	+	-	-	CPF11_RS03225	WP_081461433.1	113	MULTISPECIES: XRE family transcriptional regulator
chr	NZ_CP023657.1	674563	674805	-	-	-	CPF11_RS03235	WP_035353190.1	80	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	674949	676880	-	-	-	CPF11_RS03240	WP_006116145.1	643	superinfection immunity protein
chr	NZ_CP023657.1	677509	678537	-	-	-	CPF11_RS03250	WP_006116147.1	342	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	678558	678788	+	-	-	CPF11_RS03255	WP_096884259.1	76	hypothetical protein
chr	NZ_CP023657.1	679130	681412	+	-	-	CPF11_RS03260	WP_006116150.1	760	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	681409	682809	+	-	-	CPF11_RS03265	WP_035353187.1	466	MULTISPECIES: ATP-binding protein
chr	NZ_CP023657.1	685269	685532	-	-	-	CPF11_RS03275	WP_035353185.1	87	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	685532	687649	-	-	-	CPF11_RS03280	WP_035353181.1	705	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	687668	687982	+	-	-	CPF11_RS03285	WP_081461434.1	104	MULTISPECIES: terminase small subunit
chr	NZ_CP023657.1	688290	688622	-	-	-	CPF11_RS03290	WP_006116153.1	110	MULTISPECIES: type II toxin-antitoxin system HicB family antitoxin
chr	NZ_CP023657.1	688619	688873	-	-	-	CPF11_RS03295	WP_006116155.1	84	MULTISPECIES: type II toxin-antitoxin system HicA family toxin
chr	NZ_CP023657.1	689113	690312	-	-	-	CPF11_RS03300	WP_035353178.1	399	DUF4102 domain-containing protein
chr	NZ_CP023657.1	691054	691263	+	-	-	CPF11_RS03315	WP_096884260.1	69	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	692405	694798	-	-	-	CPF11_RS03325	WP_035353176.1	797	MULTISPECIES: CRISPR-associated helicase/endonuclease Cas3
chr	NZ_CP023657.1	697295	697585	-	-	cas2	CPF11_RS03330	WP_006116159.1	96	MULTISPECIES: CRISPR-associated endonuclease Cas2
chr	NZ_CP023657.1	697588	698628	-	-	-	CPF11_RS03335	WP_035353173.1	346	MULTISPECIES: type I-C CRISPR-associated endonuclease Cas1
chr	NZ_CP023657.1	698634	699281	-	-	cas4	CPF11_RS03340	WP_006116162.1	215	MULTISPECIES: CRISPR-associated protein Cas4
chr	NZ_CP023657.1	699288	700235	-	-	cas7c	CPF11_RS03345	WP_006116164.1	315	MULTISPECIES: type I-C CRISPR-associated protein Cas7/Csd2
chr	NZ_CP023657.1	700232	702052	-	-	cas8c	CPF11_RS03350	WP_006116165.1	606	MULTISPECIES: type I-C CRISPR-associated protein Cas8c/Csd1
chr	NZ_CP023657.1	702049	702729	-	-	cas5c	CPF11_RS03355	WP_006116166.1	226	MULTISPECIES: type I-C CRISPR-associated protein Cas5
chr	NZ_CP023657.1	703937	704278	+	-	-	CPF11_RS03360	WP_035351827.1	113	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	704677	705018	-	-	-	CPF11_RS03365	WP_035351829.1	113	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	705354	705593	-	-	-	CPF11_RS03375	WP_035353978.1	79	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	705926	706888	+	-	-	CPF11_RS03380	WP_006116169.1	320	MULTISPECIES: AraC family transcriptional regulator
chr	NZ_CP023657.1	706878	707708	-	-	-	CPF11_RS03385	WP_006116170.1	276	MULTISPECIES: sulfotransferase
chr	NZ_CP023657.1	707800	708099	-	-	-	CPF11_RS03390	WP_089178774.1	99	hypothetical protein
chr	NZ_CP023657.1	708585	708986	+	-	-	CPF11_RS03395	WP_096884261.1	133	hypothetical protein
chr	NZ_CP023657.1	709010	709240	-	-	-	CPF11_RS03400	WP_050793126.1	76	hypothetical protein
chr	NZ_CP023657.1	709276	709710	+	-	-	CPF11_RS03405	WP_035353980.1	144	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	709867	710406	-	-	-	CPF11_RS03410	WP_006116171.1	179	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	710892	711788	+	-	-	CPF11_RS03415	WP_035353983.1	298	MULTISPECIES: delta(1)-pyrroline-2-carboxylate reductase family protein
chr	NZ_CP023657.1	711932	712582	+	-	-	CPF11_RS03420	WP_035353985.1	216	MULTISPECIES: oxygen-insensitive NAD(P)H-dependent nitroreductase NfsB
chr	NZ_CP023657.1	712812	713165	+	-	-	CPF11_RS03425	WP_035353987.1	117	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	713176	713811	-	-	-	CPF11_RS03430	WP_006116176.1	211	MULTISPECIES: LysE family translocator
chr	NZ_CP023657.1	713954	714475	-	-	-	CPF11_RS03435	WP_035353988.1	173	MULTISPECIES: DUF4232 domain-containing protein
chr	NZ_CP023657.1	714567	715451	-	-	-	CPF11_RS03440	WP_006116180.1	294	MULTISPECIES: S-methyl-5\'-thioadenosine phosphorylase
chr	NZ_CP023657.1	715438	716229	-	-	-	CPF11_RS03445	WP_081461442.1	263	MULTISPECIES: cytochrome c1
chr	NZ_CP023657.1	716226	717449	-	-	-	CPF11_RS03450	WP_006116182.1	407	MULTISPECIES: ubiquinol-cytochrome c reductase
chr	NZ_CP023657.1	717588	718502	+	-	-	CPF11_RS03455	WP_035353990.1	304	MULTISPECIES: oxygen-dependent coproporphyrinogen oxidase
chr	NZ_CP023657.1	718513	719727	+	-	-	CPF11_RS03460	WP_006116184.1	404	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	719707	720339	-	-	-	CPF11_RS03465	WP_006116185.1	210	MULTISPECIES: methionine ABC transporter substrate-binding protein
chr	NZ_CP023657.1	720472	721902	-	-	-	CPF11_RS03470	WP_006116187.1	476	MULTISPECIES: c-type cytochrome
chr	NZ_CP023657.1	722037	722894	-	-	-	CPF11_RS03475	WP_006116189.1	285	MULTISPECIES: site-specific DNA-methyltransferase
chr	NZ_CP023657.1	722891	723571	-	-	-	CPF11_RS03480	WP_035353993.1	226	MULTISPECIES: Tim44 domain-containing protein
chr	NZ_CP023657.1	723618	724250	+	-	-	CPF11_RS03485	WP_006116191.1	210	MULTISPECIES: histidine phosphatase family protein
chr	NZ_CP023657.1	724375	724872	+	-	-	CPF11_RS03490	WP_003628317.1	165	MULTISPECIES: protein-export chaperone SecB
chr	NZ_CP023657.1	724936	725664	-	-	-	CPF11_RS03495	WP_006116194.1	242	MULTISPECIES: uroporphyrinogen-III synthase
chr	NZ_CP023657.1	725674	726747	-	-	-	CPF11_RS03500	WP_035353999.1	357	MULTISPECIES: hydroxymethylbilane synthase
chr	NZ_CP023657.1	726893	727999	+	-	tsaD	CPF11_RS03505	WP_035354002.1	368	MULTISPECIES: tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
chr	NZ_CP023657.1	727996	728817	+	-	-	CPF11_RS03510	WP_006116197.1	273	MULTISPECIES: 23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ
chr	NZ_CP023657.1	728832	729569	-	-	-	CPF11_RS03515	WP_006116198.1	245	MULTISPECIES: NAAT family transporter
chr	NZ_CP023657.1	729627	731714	-	-	-	CPF11_RS03520	WP_006116199.1	695	MULTISPECIES: lysylphosphatidylglycerol synthetase family protein
chr	NZ_CP023657.1	731735	733360	-	-	-	CPF11_RS03525	WP_006116201.1	541	MULTISPECIES: lysine--tRNA ligase
chr	NZ_CP023657.1	733519	734274	+	-	-	CPF11_RS03530	WP_035354229.1	251	competence/damage-inducible protein A
chr	NZ_CP023657.1	734330	735286	-	-	-	CPF11_RS03535	WP_006116204.1	318	MULTISPECIES: acetyl-CoA carboxylase carboxyltransferase subunit alpha
chr	NZ_CP023657.1	735361	736281	-	-	-	CPF11_RS03540	WP_006116205.1	306	MULTISPECIES: site-specific tyrosine recombinase XerD
chr	NZ_CP023657.1	736285	736623	-	-	-	CPF11_RS03545	WP_035354008.1	112	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	736686	738419	+	-	-	CPF11_RS03550	WP_081461443.1	577	MULTISPECIES: 3-dehydroquinate synthase
chr	NZ_CP023657.1	738764	739894	+	-	-	CPF11_RS03555	WP_006116208.1	376	MULTISPECIES: OmpA family protein
chr	NZ_CP023657.1	739993	740496	+	-	-	CPF11_RS03560	WP_006116209.1	167	MULTISPECIES: GtrA family protein
chr	NZ_CP023657.1	740669	743314	+	-	-	CPF11_RS03565	WP_039891714.1	881	MULTISPECIES: alanine--tRNA ligase
chr	NZ_CP023657.1	743397	744086	+	-	-	CPF11_RS03570	WP_006116211.1	229	MULTISPECIES: phosphatidylserine decarboxylase
chr	NZ_CP023657.1	744099	745004	+	-	-	CPF11_RS03575	WP_006116213.1	301	MULTISPECIES: phosphatidylcholine/phosphatidylserine synthase
chr	NZ_CP023657.1	744993	745490	-	-	-	CPF11_RS03580	WP_006116214.1	165	MULTISPECIES: NADH-quinone oxidoreductase subunit B
chr	NZ_CP023657.1	745526	747022	-	-	-	CPF11_RS03585	WP_006116215.1	498	MULTISPECIES: NADH-quinone oxidoreductase subunit D
chr	NZ_CP023657.1	747024	748157	-	-	-	CPF11_RS03590	WP_006116216.1	377	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	748154	748744	-	-	-	CPF11_RS03595	WP_006116217.1	196	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	748741	749757	-	-	-	CPF11_RS03600	WP_006116218.1	338	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	749754	751487	-	-	-	CPF11_RS03605	WP_006116219.1	577	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	751512	752285	-	-	-	CPF11_RS03610	WP_006116220.1	257	MULTISPECIES: methyltransferase domain-containing protein
chr	NZ_CP023657.1	752368	753093	+	-	gloB	CPF11_RS03615	WP_035354014.1	241	MULTISPECIES: hydroxyacylglutathione hydrolase
chr	NZ_CP023657.1	753099	754181	-	-	-	CPF11_RS03620	WP_006116222.1	360	MULTISPECIES: DUF2125 domain-containing protein
chr	NZ_CP023657.1	754521	755231	-	-	-	CPF11_RS03625	WP_006116223.1	236	MULTISPECIES: 1-acyl-sn-glycerol-3-phosphate acyltransferase
chr	NZ_CP023657.1	755413	756702	+	-	-	CPF11_RS03630	WP_006116224.1	429	MULTISPECIES: adenosylhomocysteinase
chr	NZ_CP023657.1	756972	757367	+	-	-	CPF11_RS03635	WP_035354235.1	131	MULTISPECIES: DUF3597 domain-containing protein
chr	NZ_CP023657.1	757512	758546	-	-	-	CPF11_RS03640	WP_035354017.1	344	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	758612	760339	-	-	-	CPF11_RS03645	WP_035354020.1	575	MULTISPECIES: dihydrolipoyl dehydrogenase
chr	NZ_CP023657.1	760420	761661	-	-	-	CPF11_RS03650	WP_035354023.1	413	MULTISPECIES: 2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase
chr	NZ_CP023657.1	761773	764646	-	-	sucA	CPF11_RS03655	WP_035354238.1	957	MULTISPECIES: 2-oxoglutarate dehydrogenase E1 component
chr	NZ_CP023657.1	764856	766205	-	-	-	CPF11_RS03660	WP_006116233.1	449	MULTISPECIES: cell division protein ZapE
chr	NZ_CP023657.1	766223	766561	+	-	-	CPF11_RS03665	WP_006116234.1	112	MULTISPECIES: carboxymuconolactone decarboxylase family protein
chr	NZ_CP023657.1	766573	768762	-	-	-	CPF11_RS03670	WP_035354026.1	729	MULTISPECIES: ComEC family competence protein
chr	NZ_CP023657.1	768801	770207	+	-	-	CPF11_RS03675	WP_035354241.1	468	MULTISPECIES: glutamate--tRNA ligase
chr	NZ_CP023657.1	770200	771141	+	-	pyrB	CPF11_RS03680	WP_035354029.1	313	MULTISPECIES: aspartate carbamoyltransferase catalytic subunit
chr	NZ_CP023657.1	771138	772430	+	-	-	CPF11_RS03685	WP_006116238.1	430	MULTISPECIES: dihydroorotase
chr	NZ_CP023657.1	772430	773071	+	-	plsY	CPF11_RS03690	WP_006116239.1	213	MULTISPECIES: glycerol-3-phosphate 1-O-acyltransferase
chr	NZ_CP023657.1	773102	774340	+	-	dprA	CPF11_RS03695	WP_006116240.1	412	MULTISPECIES: DNA-protecting protein DprA
chr	NZ_CP023657.1	774370	777060	+	-	-	CPF11_RS03700	WP_006116241.1	896	MULTISPECIES: type I DNA topoisomerase
chr	NZ_CP023657.1	777067	779097	+	-	-	CPF11_RS03705	WP_006116242.1	676	MULTISPECIES: RNB domain-containing ribonuclease
chr	NZ_CP023657.1	779087	780805	+	-	-	CPF11_RS03710	WP_035354033.1	572	MULTISPECIES: peptidase S41
chr	NZ_CP023657.1	780816	781157	+	-	-	CPF11_RS03715	WP_006116245.1	113	MULTISPECIES: DUF1491 family protein
chr	NZ_CP023657.1	781359	782522	+	-	-	CPF11_RS03720	WP_035354036.1	387	MULTISPECIES: OmpA family protein
chr	NZ_CP023657.1	782627	783613	-	-	cysK	CPF11_RS03725	WP_035354039.1	328	MULTISPECIES: cysteine synthase A
chr	NZ_CP023657.1	783767	784216	+	-	-	CPF11_RS03730	WP_006116249.1	149	MULTISPECIES: Rrf2 family transcriptional regulator
chr	NZ_CP023657.1	784352	784879	-	-	-	CPF11_RS03735	WP_035354042.1	175	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	785267	785791	+	-	-	CPF11_RS03740	WP_035354045.1	174	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	785897	787936	+	-	parE	CPF11_RS03745	WP_006116253.1	679	MULTISPECIES: DNA topoisomerase IV subunit B
chr	NZ_CP023657.1	788003	788923	+	-	-	CPF11_RS03750	WP_006116254.1	306	MULTISPECIES: EamA family transporter
chr	NZ_CP023657.1	788949	790466	-	-	-	CPF11_RS03755	WP_006116255.1	505	MULTISPECIES: NADH-quinone oxidoreductase subunit M
chr	NZ_CP023657.1	790585	792525	-	-	-	CPF11_RS03760	WP_006116257.1	646	MULTISPECIES: DNA mismatch repair endonuclease MutL
chr	NZ_CP023657.1	792543	793073	-	-	-	CPF11_RS03765	WP_035354048.1	176	MULTISPECIES: DUF3035 domain-containing protein
chr	NZ_CP023657.1	793120	793635	-	-	lspA	CPF11_RS03770	WP_006116260.1	171	MULTISPECIES: signal peptidase II
chr	NZ_CP023657.1	793632	796547	-	-	-	CPF11_RS03775	WP_006116261.1	971	MULTISPECIES: isoleucine--tRNA ligase
chr	NZ_CP023657.1	796720	797664	-	-	-	CPF11_RS03780	WP_035354248.1	314	MULTISPECIES: bifunctional riboflavin kinase/FAD synthetase
chr	NZ_CP023657.1	797670	798374	-	-	mtnC	CPF11_RS03785	WP_006116264.1	234	MULTISPECIES: acireductone synthase
chr	NZ_CP023657.1	798386	798931	-	-	-	CPF11_RS03790	WP_006116265.1	181	MULTISPECIES: acireductone dioxygenase
chr	NZ_CP023657.1	798928	799551	-	-	-	CPF11_RS03795	WP_006116266.1	207	MULTISPECIES: methylthioribulose 1-phosphate dehydratase
chr	NZ_CP023657.1	799585	799842	-	-	-	CPF11_RS03800	WP_004448930.1	85	MULTISPECIES: twin-arginine translocase TatA/TatE family subunit
chr	NZ_CP023657.1	799972	800430	-	-	-	CPF11_RS03805	WP_035354051.1	152	MULTISPECIES: CHAP domain-containing protein
chr	NZ_CP023657.1	800427	801086	-	-	-	CPF11_RS03810	WP_035354053.1	219	MULTISPECIES: recombinase RecA
chr	NZ_CP023657.1	801325	802533	+	-	-	CPF11_RS03815	WP_006116269.1	402	MULTISPECIES: aspartate aminotransferase family protein
chr	NZ_CP023657.1	802545	803531	+	-	argF	CPF11_RS03820	WP_035354251.1	328	MULTISPECIES: ornithine carbamoyltransferase
chr	NZ_CP023657.1	803536	803853	+	-	-	CPF11_RS03825	WP_006116271.1	105	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	803977	804927	+	-	-	CPF11_RS03830	WP_006116272.1	316	MULTISPECIES: heat-shock protein Hsp33
chr	NZ_CP023657.1	805054	806022	+	-	-	CPF11_RS03835	WP_035354056.1	322	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	806121	808688	+	-	hrpB	CPF11_RS03840	WP_035354059.1	855	ATP-dependent helicase HrpB
chr	NZ_CP023657.1	808827	809945	+	-	-	CPF11_RS03845	WP_006116276.1	372	MULTISPECIES: PDZ domain-containing protein
chr	NZ_CP023657.1	809964	810818	-	-	-	CPF11_RS03850	WP_035354062.1	284	MULTISPECIES: aldo/keto reductase
