#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NZ_CP022699.1	940908	942083	+	-	-	CIW82_RS04335	WP_086898598.1	391	MULTISPECIES: phosphoserine transaminase
chr	NZ_CP022699.1	942386	944332	+	-	-	CIW82_RS04340	WP_086898616.1	648	MULTISPECIES: CocE/NonD family hydrolase
chr	NZ_CP022699.1	944452	945258	+	-	-	CIW82_RS04345	WP_086898599.1	268	MULTISPECIES: creatininase family protein
chr	NZ_CP022699.1	945354	946745	-	-	-	CIW82_RS04350	WP_086898600.1	463	MULTISPECIES: NAD-dependent succinate-semialdehyde dehydrogenase
chr	NZ_CP022699.1	946778	947806	-	-	-	CIW82_RS04355	WP_086898601.1	342	MULTISPECIES: alcohol dehydrogenase AdhP
chr	NZ_CP022699.1	947992	948273	+	-	-	CIW82_RS04360	WP_097802349.1	93	hypothetical protein
chr	NZ_CP022699.1	948414	949886	+	-	-	CIW82_RS04365	WP_097802350.1	490	mannitol dehydrogenase family protein
chr	NZ_CP022699.1	949903	951450	-	-	-	CIW82_RS04370	WP_086898604.1	515	MULTISPECIES: glucose-6-phosphate dehydrogenase
chr	NZ_CP022699.1	951613	952635	+	-	-	CIW82_RS04375	WP_006557557.1	340	MULTISPECIES: aspartate-semialdehyde dehydrogenase
chr	NZ_CP022699.1	952774	953247	+	-	sdhC	CIW82_RS04380	WP_035378917.1	157	MULTISPECIES: succinate dehydrogenase, cytochrome b556 subunit
chr	NZ_CP022699.1	953249	953665	+	-	sdhD	CIW82_RS04385	WP_006557559.1	138	MULTISPECIES: succinate dehydrogenase, hydrophobic membrane anchor protein
chr	NZ_CP022699.1	953761	955572	+	-	-	CIW82_RS04390	WP_061487919.1	603	MULTISPECIES: succinate dehydrogenase flavoprotein subunit
chr	NZ_CP022699.1	955609	956391	+	-	-	CIW82_RS04395	WP_006557561.1	260	MULTISPECIES: succinate dehydrogenase iron-sulfur subunit
chr	NZ_CP022699.1	956626	958143	+	-	-	CIW82_RS04400	WP_086898605.1	505	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	958605	959114	+	-	-	CIW82_RS04405	WP_086898606.1	169	MULTISPECIES: N-acetyltransferase
chr	NZ_CP022699.1	959202	959864	+	-	-	CIW82_RS04410	WP_006557564.1	220	MULTISPECIES: protein-tyrosine-phosphatase
chr	NZ_CP022699.1	959949	960809	+	-	-	CIW82_RS04415	WP_086898617.1	286	MULTISPECIES: DMT family transporter
chr	NZ_CP022699.1	960927	962150	-	-	pgk	CIW82_RS04420	WP_006557567.1	407	MULTISPECIES: phosphoglycerate kinase
chr	NZ_CP022699.1	962150	963172	-	-	gap	CIW82_RS04425	WP_058987695.1	340	MULTISPECIES: type I glyceraldehyde-3-phosphate dehydrogenase
chr	NZ_CP022699.1	963197	965167	-	-	-	CIW82_RS04430	WP_006557569.1	656	MULTISPECIES: transketolase
chr	NZ_CP022699.1	965437	965913	+	-	-	CIW82_RS04435	WP_039903443.1	158	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	966022	967299	+	-	hemA	CIW82_RS04440	WP_006557571.1	425	MULTISPECIES: 5-aminolevulinate synthase
chr	NZ_CP022699.1	967435	968211	-	-	-	CIW82_RS04445	WP_006557572.1	258	MULTISPECIES: DsbA family protein
chr	NZ_CP022699.1	968293	969825	+	-	-	CIW82_RS04450	WP_086898607.1	510	MULTISPECIES: gamma-glutamyltranspeptidase
chr	NZ_CP022699.1	970095	971117	+	-	recA	CIW82_RS04455	WP_006557575.1	340	MULTISPECIES: recombinase RecA
chr	NZ_CP022699.1	971182	971700	-	-	-	CIW82_RS04460	WP_086898608.1	172	MULTISPECIES: GNAT family N-acetyltransferase
chr	NZ_CP022699.1	971793	972152	+	-	-	CIW82_RS04465	WP_006557577.1	119	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP022699.1	972216	973775	+	-	-	CIW82_RS04470	WP_050942262.1	519	MULTISPECIES: glucan biosynthesis protein G
chr	NZ_CP022699.1	973763	975916	+	-	-	CIW82_RS04475	WP_097802525.1	717	glucans biosynthesis glucosyltransferase MdoH
chr	NZ_CP022699.1	976136	977005	+	-	-	CIW82_RS04480	WP_086898610.1	289	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	977094	978047	-	-	-	CIW82_RS04485	WP_086898618.1	317	MULTISPECIES: aldo/keto reductase
chr	NZ_CP022699.1	978367	979470	-	-	nagA	CIW82_RS04490	WP_086898611.1	367	MULTISPECIES: N-acetylglucosamine-6-phosphate deacetylase
chr	NZ_CP022699.1	979508	980812	-	-	-	CIW82_RS04495	WP_086898612.1	434	MULTISPECIES: glucose/galactose MFS transporter
chr	NZ_CP022699.1	980812	981873	-	-	-	CIW82_RS04500	WP_086898613.1	353	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	982410	982901	-	-	-	CIW82_RS04505	WP_086898614.1	163	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	983169	985340	+	-	-	CIW82_RS04515	WP_086898615.1	723	MULTISPECIES: DNA polymerase III subunit gamma/tau
chr	NZ_CP022699.1	985436	985759	+	-	-	CIW82_RS04520	WP_006557590.1	107	MULTISPECIES: YbaB/EbfC family nucleoid-associated protein
chr	NZ_CP022699.1	985836	986432	+	-	-	CIW82_RS04525	WP_006557591.1	198	MULTISPECIES: recombination protein RecR
chr	NZ_CP022699.1	986469	987269	+	-	-	CIW82_RS04530	WP_006557592.1	266	MULTISPECIES: SDR family oxidoreductase
chr	NZ_CP022699.1	987277	987681	+	-	folB	CIW82_RS04535	WP_035378878.1	134	MULTISPECIES: dihydroneopterin aldolase
chr	NZ_CP022699.1	988110	988442	-	-	-	CIW82_RS04540	WP_035378876.1	110	MULTISPECIES: TIGR02300 family protein
chr	NZ_CP022699.1	988685	990031	+	-	aroA	CIW82_RS04545	WP_086640657.1	448	MULTISPECIES: 3-phosphoshikimate 1-carboxyvinyltransferase
chr	NZ_CP022699.1	990028	990672	+	-	-	CIW82_RS04550	WP_045543632.1	214	MULTISPECIES: (d)CMP kinase
chr	NZ_CP022699.1	990952	992664	+	-	-	CIW82_RS04555	WP_035378973.1	570	MULTISPECIES: 30S ribosomal protein S1
chr	NZ_CP022699.1	993207	994415	+	-	-	CIW82_RS04560	WP_097802351.1	402	gluconolactonase
chr	NZ_CP022699.1	994549	996510	-	-	acs	CIW82_RS04565	WP_086897812.1	653	MULTISPECIES: acetate--CoA ligase
chr	NZ_CP022699.1	997140	998369	-	-	mtnK	CIW82_RS04570	WP_086897813.1	409	MULTISPECIES: S-methyl-5-thioribose kinase
chr	NZ_CP022699.1	998466	999065	-	-	rdgB	CIW82_RS04575	WP_086897814.1	199	MULTISPECIES: RdgB/HAM1 family non-canonical purine NTP pyrophosphatase
chr	NZ_CP022699.1	999070	999798	-	-	-	CIW82_RS04580	WP_086897815.1	242	MULTISPECIES: ribonuclease PH
chr	NZ_CP022699.1	1000069	1001142	+	-	hrcA	CIW82_RS04585	WP_006559767.1	357	MULTISPECIES: heat-inducible transcriptional repressor HrcA
chr	NZ_CP022699.1	1001297	1004071	+	-	-	CIW82_RS04590	WP_086897816.1	924	MULTISPECIES: PBP1A family penicillin-binding protein
chr	NZ_CP022699.1	1004148	1005279	+	-	-	CIW82_RS04595	WP_097802352.1	376	MULTISPECIES: peptide chain release factor 2
chr	NZ_CP022699.1	1005722	1006462	+	-	-	CIW82_RS04600	WP_097802526.1	246	TonB family protein
chr	NZ_CP022699.1	1006553	1007605	+	-	-	CIW82_RS04605	WP_081473658.1	350	MULTISPECIES: MotA/TolQ/ExbB proton channel family protein
chr	NZ_CP022699.1	1007608	1008033	+	-	-	CIW82_RS04610	WP_039905872.1	141	MULTISPECIES: biopolymer transporter ExbD
chr	NZ_CP022699.1	1008156	1008596	+	-	-	CIW82_RS04615	WP_006560220.1	146	MULTISPECIES: biopolymer transporter ExbD
chr	NZ_CP022699.1	1008601	1009836	+	-	-	CIW82_RS04620	WP_006560221.1	411	MULTISPECIES: tetratricopeptide repeat protein
chr	NZ_CP022699.1	1009920	1010444	+	-	-	CIW82_RS04625	WP_086897837.1	174	MULTISPECIES: GNAT family N-acetyltransferase
chr	NZ_CP022699.1	1010696	1012240	-	-	-	CIW82_RS04630	WP_045543623.1	514	MULTISPECIES: efflux transporter outer membrane subunit
chr	NZ_CP022699.1	1012245	1015400	-	-	-	CIW82_RS04635	WP_086897836.1	1051	MULTISPECIES: efflux RND transporter permease subunit
chr	NZ_CP022699.1	1015406	1016587	-	-	-	CIW82_RS04640	WP_058989201.1	393	MULTISPECIES: efflux RND transporter periplasmic adaptor subunit
chr	NZ_CP022699.1	1016815	1017566	-	-	-	CIW82_RS04645	WP_097802527.1	250	IS5 family transposase
chr	NZ_CP022699.1	1017704	1019101	-	-	-	CIW82_RS04650	WP_097802353.1	465	sugar porter family MFS transporter
chr	NZ_CP022699.1	1019107	1019301	+	-	-	CIW82_RS04655	WP_006558696.1	64	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	1019394	1020551	-	-	-	CIW82_RS04660	WP_006558697.1	385	MULTISPECIES: rod shape-determining protein RodA
chr	NZ_CP022699.1	1020555	1022474	-	-	mrdA	CIW82_RS04665	WP_006558698.1	639	MULTISPECIES: penicillin-binding protein 2
chr	NZ_CP022699.1	1022494	1023057	-	-	-	CIW82_RS04670	WP_035380730.1	187	MULTISPECIES: rod shape-determining protein MreD
chr	NZ_CP022699.1	1023075	1023980	-	-	-	CIW82_RS04675	WP_006558700.1	301	MULTISPECIES: rod shape-determining protein MreC
chr	NZ_CP022699.1	1024153	1025199	-	-	-	CIW82_RS04680	WP_006558701.1	348	MULTISPECIES: rod shape-determining protein
chr	NZ_CP022699.1	1025340	1025570	-	-	-	CIW82_RS04685	WP_086897393.1	76	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	1025622	1027208	-	-	-	CIW82_RS04690	WP_086897392.1	528	MULTISPECIES: 2-isopropylmalate synthase
chr	NZ_CP022699.1	1027529	1028575	-	-	-	CIW82_RS04695	WP_086641884.1	348	MULTISPECIES: heme A synthase
chr	NZ_CP022699.1	1029542	1030831	+	-	-	CIW82_RS04705	WP_086897391.1	429	MULTISPECIES: multidrug effflux MFS transporter
chr	NZ_CP022699.1	1030944	1033193	+	-	-	CIW82_RS04710	WP_006558708.1	749	MULTISPECIES: response regulator
chr	NZ_CP022699.1	1033361	1033894	+	-	-	CIW82_RS04715	WP_035380661.1	177	MULTISPECIES: adenine phosphoribosyltransferase
chr	NZ_CP022699.1	1034033	1036288	+	-	-	CIW82_RS04720	WP_006558710.1	751	MULTISPECIES: FUSC family protein
chr	NZ_CP022699.1	1036495	1037487	+	-	-	CIW82_RS04725	WP_006558712.1	330	MULTISPECIES: quinolinate synthase NadA
chr	NZ_CP022699.1	1037520	1038377	+	-	-	CIW82_RS04730	WP_086897414.1	285	MULTISPECIES: carboxylating nicotinate-nucleotide diphosphorylase
chr	NZ_CP022699.1	1038674	1039924	+	-	-	CIW82_RS04735	WP_086897413.1	416	MULTISPECIES: glycerate kinase
chr	NZ_CP022699.1	1039934	1040518	-	-	-	CIW82_RS04740	WP_039905161.1	194	MULTISPECIES: uracil-DNA glycosylase
chr	NZ_CP022699.1	1040557	1041300	-	-	-	CIW82_RS04745	WP_086897390.1	247	MULTISPECIES: NAD-dependent deacylase
chr	NZ_CP022699.1	1041499	1042914	-	-	-	CIW82_RS04750	WP_006559610.1	471	MULTISPECIES: cytochrome c
chr	NZ_CP022699.1	1042971	1045199	-	-	-	CIW82_RS04755	WP_086897389.1	742	MULTISPECIES: PQQ-dependent dehydrogenase, methanol/ethanol family
chr	NZ_CP022699.1	1045426	1045977	-	-	-	CIW82_RS04760	WP_006559608.1	183	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	1046163	1046939	+	-	-	CIW82_RS04765	WP_006559607.1	258	MULTISPECIES: Bax inhibitor-1/YccA family protein
chr	NZ_CP022699.1	1047557	1048480	+	-	cyoA	CIW82_RS04770	WP_006559606.1	307	MULTISPECIES: ubiquinol oxidase subunit II
chr	NZ_CP022699.1	1048486	1050477	+	-	cyoB	CIW82_RS04775	WP_035380648.1	663	MULTISPECIES: cytochrome o ubiquinol oxidase subunit I
chr	NZ_CP022699.1	1050477	1051082	+	-	cyoC	CIW82_RS04780	WP_035380646.1	201	MULTISPECIES: cytochrome o ubiquinol oxidase subunit III
chr	NZ_CP022699.1	1051082	1051414	+	-	cyoD	CIW82_RS04785	WP_006557382.1	110	MULTISPECIES: cytochrome o ubiquinol oxidase subunit IV
chr	NZ_CP022699.1	1051411	1051626	-	-	-	CIW82_RS04790	WP_061472747.1	71	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	1052064	1052396	-	-	-	CIW82_RS04795	WP_039903344.1	110	MULTISPECIES: ferredoxin family protein
chr	NZ_CP022699.1	1052565	1055213	-	-	-	CIW82_RS04800	WP_086897388.1	882	MULTISPECIES: DNA helicase
chr	NZ_CP022699.1	1055261	1056700	+	-	-	CIW82_RS04805	WP_097802354.1	479	leucyl aminopeptidase family protein
chr	NZ_CP022699.1	1056860	1057279	+	-	-	CIW82_RS04810	WP_006557388.1	139	MULTISPECIES: MarR family transcriptional regulator
chr	NZ_CP022699.1	1057449	1057898	+	-	-	CIW82_RS04815	WP_006557389.1	149	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	1057931	1059028	-	-	-	CIW82_RS04820	WP_086897411.1	365	MULTISPECIES: UDP-phosphate alpha-N-acetylglucosaminephosphotransferase
chr	NZ_CP022699.1	1059022	1061031	+	-	-	CIW82_RS04825	WP_058987633.1	669	MULTISPECIES: polysaccharide biosynthesis protein
chr	NZ_CP022699.1	1061031	1062167	+	-	-	CIW82_RS04830	WP_086897410.1	378	MULTISPECIES: DegT/DnrJ/EryC1/StrS family aminotransferase
chr	NZ_CP022699.1	1062181	1062645	+	-	-	CIW82_RS04835	WP_086897387.1	154	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	1062896	1065097	+	-	-	CIW82_RS04840	WP_086897386.1	733	MULTISPECIES: TonB-dependent siderophore receptor
chr	NZ_CP022699.1	1065256	1066410	-	-	-	CIW82_RS04845	WP_086897385.1	384	MULTISPECIES: alpha-hydroxy-acid oxidizing protein
chr	NZ_CP022699.1	1066654	1067928	-	-	-	CIW82_RS04850	WP_086897409.1	424	MULTISPECIES: Hsp70 family protein
chr	NZ_CP022699.1	1068039	1069415	-	-	-	CIW82_RS04855	WP_061488070.1	458	MULTISPECIES: dihydroorotase
chr	NZ_CP022699.1	1069581	1070978	-	-	-	CIW82_RS04860	WP_086897384.1	465	MULTISPECIES: glutathione-disulfide reductase
chr	NZ_CP022699.1	1071029	1071943	-	-	-	CIW82_RS04865	WP_006557401.1	304	MULTISPECIES: ferredoxin--NADP reductase
chr	NZ_CP022699.1	1072383	1074743	+	-	-	CIW82_RS04870	WP_086897383.1	786	MULTISPECIES: RNA helicase
chr	NZ_CP022699.1	1074792	1075742	-	-	-	CIW82_RS04875	WP_086897382.1	316	MULTISPECIES: SDR family NAD(P)-dependent oxidoreductase
chr	NZ_CP022699.1	1075739	1076323	-	-	-	CIW82_RS04880	WP_081473509.1	194	MULTISPECIES: DedA family protein
chr	NZ_CP022699.1	1076695	1078650	+	-	-	CIW82_RS04885	WP_086897408.1	651	MULTISPECIES: S9 family peptidase
chr	NZ_CP022699.1	1078810	1080447	-	-	-	CIW82_RS04890	WP_086897381.1	545	MULTISPECIES: NAD-dependent malic enzyme
chr	NZ_CP022699.1	1080740	1081270	-	-	-	CIW82_RS04895	WP_006557411.1	176	MULTISPECIES: transcription termination/antitermination protein NusG
chr	NZ_CP022699.1	1081280	1081474	-	-	-	CIW82_RS04900	WP_006557412.1	64	MULTISPECIES: preprotein translocase subunit SecE
chr	NZ_CP022699.1	1082484	1083068	+	-	atpH	CIW82_RS04915	WP_086897380.1	194	MULTISPECIES: ATP synthase F1 subunit delta
chr	NZ_CP022699.1	1083068	1084600	+	-	-	CIW82_RS04920	WP_045541270.1	510	MULTISPECIES: F0F1 ATP synthase subunit alpha
chr	NZ_CP022699.1	1084617	1085513	+	-	-	CIW82_RS04925	WP_086897379.1	298	MULTISPECIES: F0F1 ATP synthase subunit gamma
chr	NZ_CP022699.1	1085545	1087017	+	-	atpD	CIW82_RS04930	WP_006557418.1	490	MULTISPECIES: F0F1 ATP synthase subunit beta
chr	NZ_CP022699.1	1087045	1087458	+	-	atpC	CIW82_RS04935	WP_006557419.1	137	MULTISPECIES: ATP synthase F1 subunit epsilon
chr	NZ_CP022699.1	1087821	1088291	-	-	-	CIW82_RS04940	WP_006557420.1	156	MULTISPECIES: NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
chr	NZ_CP022699.1	1088418	1089620	+	-	rnd	CIW82_RS04945	WP_086897407.1	400	MULTISPECIES: ribonuclease D
chr	NZ_CP022699.1	1090000	1090998	-	-	-	CIW82_RS04950	WP_039903343.1	332	MULTISPECIES: adenosine kinase
chr	NZ_CP022699.1	1091414	1091911	+	-	-	CIW82_RS04955	WP_097802528.1	165	MULTISPECIES: polymer-forming cytoskeletal protein
chr	NZ_CP022699.1	1092021	1092620	-	-	-	CIW82_RS04960	WP_086897378.1	199	MULTISPECIES: GcrA cell cycle regulator
chr	NZ_CP022699.1	1092788	1093684	-	-	-	CIW82_RS04965	WP_086897377.1	298	MULTISPECIES: delta(1)-pyrroline-2-carboxylate reductase family protein
chr	NZ_CP022699.1	1093924	1095039	+	-	-	CIW82_RS04970	WP_086897376.1	371	MULTISPECIES: S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase
chr	NZ_CP022699.1	1095276	1095632	-	-	arsC	CIW82_RS04975	WP_086897375.1	118	MULTISPECIES: arsenate reductase (glutaredoxin)
chr	NZ_CP022699.1	1095681	1096142	-	-	-	CIW82_RS04980	WP_006557429.1	153	MULTISPECIES: Lrp/AsnC family transcriptional regulator
chr	NZ_CP022699.1	1096179	1097729	+	-	-	CIW82_RS04985	WP_086897374.1	516	MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme
chr	NZ_CP022699.1	1097881	1098675	+	-	-	CIW82_RS04990	WP_086897406.1	264	MULTISPECIES: SDR family oxidoreductase
chr	NZ_CP022699.1	1098913	1099287	+	-	-	CIW82_RS04995	WP_086897373.1	124	MULTISPECIES: DUF937 domain-containing protein
chr	NZ_CP022699.1	1099638	1101320	+	-	-	CIW82_RS05000	WP_086897372.1	560	MULTISPECIES: SulP family inorganic anion transporter
chr	NZ_CP022699.1	1101478	1101669	-	-	-	CIW82_RS05005	WP_058987606.1	63	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	1101681	1102820	-	-	cydB	CIW82_RS05010	WP_086897371.1	379	MULTISPECIES: cytochrome d ubiquinol oxidase subunit II
chr	NZ_CP022699.1	1102846	1104459	-	-	-	CIW82_RS05015	WP_086897405.1	537	MULTISPECIES: cytochrome d terminal oxidase subunit 1
chr	NZ_CP022699.1	1104507	1106159	-	-	cydC	CIW82_RS05020	WP_086897404.1	550	MULTISPECIES: thiol reductant ABC exporter subunit CydC
chr	NZ_CP022699.1	1106195	1107916	-	-	cydD	CIW82_RS05025	WP_097802355.1	573	thiol reductant ABC exporter subunit CydD
chr	NZ_CP022699.1	1108195	1108977	-	-	-	CIW82_RS05030	WP_086897369.1	260	MULTISPECIES: sulfite exporter TauE/SafE family protein
chr	NZ_CP022699.1	1109133	1110059	-	-	-	CIW82_RS05035	WP_086897368.1	308	MULTISPECIES: MBL fold metallo-hydrolase
chr	NZ_CP022699.1	1110167	1110826	+	-	-	CIW82_RS05040	WP_058987592.1	219	MULTISPECIES: peroxiredoxin
chr	NZ_CP022699.1	1110823	1111239	+	-	-	CIW82_RS05045	WP_086897367.1	138	MULTISPECIES: winged helix-turn-helix transcriptional regulator
chr	NZ_CP022699.1	1111717	1111947	-	-	-	CIW82_RS05050	WP_058987589.1	76	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	1112731	1113744	-	-	-	CIW82_RS05055	WP_086897366.1	337	MULTISPECIES: DNA polymerase III subunit delta
chr	NZ_CP022699.1	1113772	1114470	-	-	-	CIW82_RS05060	WP_086897365.1	232	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	1114470	1117109	-	-	-	CIW82_RS05065	WP_086897364.1	879	MULTISPECIES: leucine--tRNA ligase
chr	NZ_CP022699.1	1117164	1117703	-	-	-	CIW82_RS05070	WP_035380590.1	179	MULTISPECIES: DUF3576 domain-containing protein
chr	NZ_CP022699.1	1118112	1119242	-	-	-	CIW82_RS05075	WP_086897363.1	376	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	1119365	1119655	-	-	-	CIW82_RS05080	WP_086897362.1	96	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	1119721	1120155	-	-	-	CIW82_RS05085	WP_086897361.1	144	MULTISPECIES: DUF721 domain-containing protein
chr	NZ_CP022699.1	1120376	1121440	+	-	mutY	CIW82_RS05090	WP_086897403.1	354	MULTISPECIES: A/G-specific adenine glycosylase
chr	NZ_CP022699.1	1121525	1122562	+	-	-	CIW82_RS05095	WP_061472782.1	345	MULTISPECIES: ferrochelatase
chr	NZ_CP022699.1	1122869	1123534	-	-	nth	CIW82_RS05100	WP_097802529.1	221	endonuclease III
chr	NZ_CP022699.1	1123847	1125646	+	-	-	CIW82_RS05105	WP_086897359.1	599	MULTISPECIES: ABC transporter ATP-binding protein
chr	NZ_CP022699.1	1125874	1128447	+	-	-	CIW82_RS05110	WP_086897402.1	857	MULTISPECIES: TonB-dependent receptor
chr	NZ_CP022699.1	1129153	1130424	-	-	-	CIW82_RS05115	WP_086897401.1	423	MULTISPECIES: M20 family metallo-hydrolase
chr	NZ_CP022699.1	1130469	1131743	-	-	-	CIW82_RS05120	WP_086897358.1	424	MULTISPECIES: NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
chr	NZ_CP022699.1	1131755	1133107	-	-	-	CIW82_RS05125	WP_086897357.1	450	MULTISPECIES: NAD(P)-dependent oxidoreductase
chr	NZ_CP022699.1	1133633	1135033	-	-	hydA	CIW82_RS05130	WP_086897356.1	466	MULTISPECIES: dihydropyrimidinase
chr	NZ_CP022699.1	1135156	1136613	+	-	-	CIW82_RS05135	WP_086897355.1	485	MULTISPECIES: NCS1 family nucleobase:cation symporter-1
chr	NZ_CP022699.1	1136666	1137538	-	-	-	CIW82_RS05140	WP_086897354.1	290	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP022699.1	1137614	1138642	+	-	-	CIW82_RS05145	WP_086897400.1	342	MULTISPECIES: putative sulfate exporter family transporter
chr	NZ_CP022699.1	1138794	1140941	-	-	-	CIW82_RS05150	WP_086897353.1	715	MULTISPECIES: PQQ-dependent dehydrogenase, methanol/ethanol family
chr	NZ_CP022699.1	1141030	1142523	-	-	-	CIW82_RS05155	WP_086897352.1	497	MULTISPECIES: aldehyde dehydrogenase family protein
chr	NZ_CP022699.1	1142562	1143629	-	-	-	CIW82_RS05160	WP_086897351.1	355	MULTISPECIES: transporter
chr	NZ_CP022699.1	1143717	1144148	-	-	paaD	CIW82_RS05165	WP_006560223.1	143	MULTISPECIES: hydroxyphenylacetyl-CoA thioesterase PaaI
chr	NZ_CP022699.1	1144951	1145874	+	-	-	CIW82_RS05170	WP_006560224.1	307	MULTISPECIES: GntR family transcriptional regulator
chr	NZ_CP022699.1	1146003	1146983	+	-	-	CIW82_RS05175	WP_006560225.1	326	MULTISPECIES: 1,2-phenylacetyl-CoA epoxidase subunit A
chr	NZ_CP022699.1	1146996	1147298	+	-	-	CIW82_RS05180	WP_045542902.1	100	MULTISPECIES: 1,2-phenylacetyl-CoA epoxidase subunit B
chr	NZ_CP022699.1	1147352	1148143	+	-	paaI	CIW82_RS05185	WP_086897399.1	263	MULTISPECIES: phenylacetate-CoA oxygenase subunit PaaC
chr	NZ_CP022699.1	1148140	1148637	+	-	paaJ	CIW82_RS05190	WP_097802530.1	165	phenylacetate-CoA oxygenase subunit PaaJ
chr	NZ_CP022699.1	1148678	1149802	+	-	-	CIW82_RS05195	WP_086897350.1	374	MULTISPECIES: phenylacetate-CoA oxygenase/reductase subunit PaaK
chr	NZ_CP022699.1	1149845	1150435	-	-	-	CIW82_RS05200	WP_039903304.1	196	MULTISPECIES: TetR/AcrR family transcriptional regulator
chr	NZ_CP022699.1	1150540	1152579	-	-	-	CIW82_RS05205	WP_086897349.1	679	MULTISPECIES: phenylacetic acid degradation bifunctional protein PaaZ
chr	NZ_CP022699.1	1152599	1153942	-	-	paaF	CIW82_RS05210	WP_061472870.1	447	MULTISPECIES: phenylacetate--CoA ligase
chr	NZ_CP022699.1	1154201	1154989	-	-	-	CIW82_RS05215	WP_039903303.1	262	MULTISPECIES: 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase
chr	NZ_CP022699.1	1155320	1156528	+	-	pcaF	CIW82_RS05220	WP_086897348.1	402	MULTISPECIES: 3-oxoadipyl-CoA thiolase
chr	NZ_CP022699.1	1156563	1158614	+	-	-	CIW82_RS05225	WP_086897397.1	683	MULTISPECIES: 3-hydroxyacyl-CoA dehydrogenase
chr	NZ_CP022699.1	1158611	1159447	+	-	-	CIW82_RS05230	WP_061472882.1	278	MULTISPECIES: MBL fold metallo-hydrolase
chr	NZ_CP022699.1	1159758	1161299	-	-	-	CIW82_RS05235	WP_006557368.1	513	MULTISPECIES: porin B carbohydrate-selective OprB
chr	NZ_CP022699.1	1161399	1161833	-	-	-	CIW82_RS05240	WP_039903301.1	144	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	1161834	1162094	+	-	-	CIW82_RS05245	WP_039903299.1	86	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	1162231	1163136	-	-	-	CIW82_RS05250	WP_006557366.1	301	MULTISPECIES: helix-turn-helix domain-containing protein
chr	NZ_CP022699.1	1163234	1164799	+	-	-	CIW82_RS05255	WP_006557365.1	521	MULTISPECIES: Pyoverdin chromophore biosynthetic protein pvcC
chr	NZ_CP022699.1	1164808	1165347	+	-	-	CIW82_RS05260	WP_006557364.1	179	MULTISPECIES: FMN reductase
chr	NZ_CP022699.1	1165355	1165843	-	-	hpaR	CIW82_RS05265	WP_086641726.1	162	MULTISPECIES: homoprotocatechuate degradation operon regulator HpaR
chr	NZ_CP022699.1	1165995	1166381	+	-	-	CIW82_RS05270	WP_086897347.1	128	MULTISPECIES: 5-carboxymethyl-2-hydroxymuconate Delta-isomerase
chr	NZ_CP022699.1	1166428	1167942	+	-	hpaE	CIW82_RS05275	WP_086897346.1	504	MULTISPECIES: 5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase
chr	NZ_CP022699.1	1168020	1169000	+	-	hpaD	CIW82_RS05280	WP_086897345.1	326	MULTISPECIES: 3,4-dihydroxyphenylacetate 2,3-dioxygenase
chr	NZ_CP022699.1	1169017	1170471	+	-	gabD	CIW82_RS05285	WP_086897344.1	484	MULTISPECIES: NAD-dependent succinate-semialdehyde dehydrogenase
chr	NZ_CP022699.1	1170492	1171361	+	-	-	CIW82_RS05290	WP_086897343.1	289	MULTISPECIES: fumarylacetoacetate hydrolase family protein
chr	NZ_CP022699.1	1171361	1172164	+	-	hpaH	CIW82_RS05295	WP_086897342.1	267	MULTISPECIES: 2-oxo-hepta-3-ene-1,7-dioic acid hydratase
chr	NZ_CP022699.1	1172176	1172949	+	-	hpaI	CIW82_RS05300	WP_086897341.1	257	MULTISPECIES: 4-hydroxy-2-oxoheptanedioate aldolase
chr	NZ_CP022699.1	1173568	1174812	+	-	-	CIW82_RS05305	WP_086897340.1	414	MULTISPECIES: MFS transporter
